t_us, seq, ax, ay, az, gx, gy, gz, valid, t_imu_us, t_serial_us, missed
2129968929,419941,-0.0210,0.0103,1.0229,-0.5493,1.0376,-0.4883,1,492,850,2908
2129973929,419942,-0.0205,0.0107,1.0225,-0.4883,1.0376,-0.3662,1,492,847,2908
2129978925,419943,-0.0205,0.0112,1.0234,-0.5493,1.0376,-0.4272,1,474,847,2908
2129983924,419944,-0.0215,0.0107,1.0234,-0.6104,1.0376,-0.4883,1,493,855,2908
2129988930,419945,-0.0244,0.0098,1.0225,-0.6714,0.9766,-0.4883,1,466,873,2908
2129993928,419946,-0.0244,0.0093,1.0229,-0.6104,0.9766,-0.4272,1,466,871,2908
2129998924,419947,-0.0215,0.0103,1.0229,-0.6104,0.9766,-0.4883,1,466,875,2908
2130003923,419948,-0.0200,0.0098,1.0220,-0.6104,1.0376,-0.5493,1,466,871,2908
2130008927,419949,-0.0215,0.0078,1.0220,-0.6714,1.0986,-0.4272,1,465,869,2908
2130013930,419950,-0.0234,0.0073,1.0220,-0.6104,1.0376,-0.4883,1,484,866,2908
2130018931,419951,-0.0244,0.0083,1.0220,-0.5493,1.0376,-0.5493,1,465,870,2908
2130023926,419952,-0.0249,0.0093,1.0215,-0.6104,1.0376,-0.5493,1,470,921,2908
2130028930,419953,-0.0239,0.0088,1.0215,-0.5493,0.9155,-0.5493,1,477,863,2908
2130033945,419954,-0.0225,0.0083,1.0234,-0.6104,1.0986,-0.5493,1,476,879,2908
2130038929,419955,-0.0220,0.0088,1.0244,-0.6104,1.0376,-0.5493,1,465,876,2908
2130043928,419956,-0.0220,0.0093,1.0239,-0.5493,1.0376,-0.4883,1,503,855,2908
2130048926,419957,-0.0234,0.0098,1.0215,-0.4272,0.9766,-0.4272,1,478,856,2908
2130053922,419958,-0.0234,0.0093,1.0195,-0.6104,0.9766,-0.4272,1,511,855,2908
2130058925,419959,-0.0229,0.0093,1.0205,-0.6104,1.0376,-0.4883,1,478,854,2908
2130063922,419960,-0.0234,0.0098,1.0225,-0.4883,1.0986,-0.5493,1,479,842,2908
2130068928,419961,-0.0234,0.0098,1.0239,-0.4883,0.9766,-0.3662,1,490,846,2908
2130073922,419962,-0.0234,0.0093,1.0249,-0.4272,0.9155,-0.4883,1,482,845,2908
2130078926,419963,-0.0234,0.0088,1.0244,-0.6104,1.0986,-0.4272,1,492,849,2908
2130083927,419964,-0.0225,0.0093,1.0234,-0.5493,0.9155,-0.4272,1,471,848,2908
2130088923,419965,-0.0215,0.0088,1.0234,-0.5493,0.7935,-0.3052,1,493,851,2908
2130093924,419966,-0.0210,0.0078,1.0244,-0.6104,1.0376,-0.3052,1,466,872,2908
2130098930,419967,-0.0215,0.0078,1.0249,-0.5493,0.9766,-0.3662,1,466,868,2908
2130103930,419968,-0.0225,0.0083,1.0249,-0.4883,1.0376,-0.3052,1,466,879,2908
2130108929,419969,-0.0234,0.0078,1.0239,-0.4883,0.9766,-0.4272,1,466,872,2908
2130113922,419970,-0.0244,0.0073,1.0229,-0.4272,1.0376,-0.4272,1,466,876,2908
2130118924,419971,-0.0239,0.0078,1.0225,-0.4272,0.9155,-0.3662,1,466,881,2908
2130123924,419972,-0.0244,0.0083,1.0220,-0.4883,1.0376,-0.4272,1,484,870,2908
2130128930,419973,-0.0254,0.0088,1.0220,-0.3662,1.0376,-0.4272,1,465,876,2908
2130133923,419974,-0.0264,0.0088,1.0225,-0.3662,1.0376,-0.3052,1,467,931,2908
2130138922,419975,-0.0269,0.0073,1.0220,-0.4272,0.8545,-0.3662,1,475,860,2908
2130143929,419976,-0.0254,0.0078,1.0225,-0.3662,0.7324,-0.3662,1,481,868,2908
2130148929,419977,-0.0244,0.0107,1.0234,-0.3662,0.8545,-0.4272,1,476,877,2908
2130153925,419978,-0.0254,0.0117,1.0229,-0.5493,0.9155,-0.4272,1,502,863,2908
2130158926,419979,-0.0259,0.0098,1.0229,-0.4272,0.7324,-0.4883,1,478,864,2908
2130163926,419980,-0.0234,0.0083,1.0239,-0.2441,0.7324,-0.3052,1,511,795,2908
2130168928,419981,-0.0220,0.0078,1.0234,-0.6104,0.7324,-0.3662,1,479,803,2908
2130173928,419982,-0.0239,0.0068,1.0225,-0.6104,0.8545,-0.3662,1,477,849,2908
2130178923,419983,-0.0254,0.0059,1.0220,-0.4272,0.7324,-0.3662,1,485,846,2908
2130183923,419984,-0.0234,0.0063,1.0234,-0.3662,0.6714,-0.3662,1,473,866,2908
2130188928,419985,-0.0215,0.0083,1.0249,-0.4883,0.7935,-0.3662,1,482,851,2908
2130193924,419986,-0.0229,0.0088,1.0244,-0.6104,0.8545,-0.4272,1,484,850,2908
2130198930,419987,-0.0244,0.0078,1.0225,-0.4883,1.0376,-0.4272,1,493,847,2908
2130203930,419988,-0.0259,0.0073,1.0205,-0.4883,0.9155,-0.3662,1,466,875,2908
2130208924,419989,-0.0264,0.0068,1.0210,-0.4272,0.8545,-0.4883,1,466,879,2908
2130213927,419990,-0.0239,0.0068,1.0229,-0.3662,0.7935,-0.3662,1,466,874,2908
2130218928,419991,-0.0229,0.0078,1.0244,-0.4883,1.0376,-0.3662,1,466,884,2908
2130223927,419992,-0.0234,0.0078,1.0239,-0.5493,0.9155,-0.3662,1,483,880,2908
2130228927,419993,-0.0239,0.0078,1.0234,-0.5493,1.0986,-0.3662,1,465,872,2908
2130233925,419994,-0.0249,0.0078,1.0229,-0.4883,1.0376,-0.3662,1,484,873,2908
2130238930,419995,-0.0254,0.0073,1.0229,-0.3052,1.0376,-0.3662,1,467,909,2908
2130243927,419996,-0.0259,0.0059,1.0229,-0.3662,1.1597,-0.3662,1,468,864,2908
2130248930,419997,-0.0269,0.0059,1.0229,-0.4272,1.0986,-0.3662,1,474,874,2908
2130253955,419998,-0.0269,0.0063,1.0220,-0.3662,0.9766,-0.3662,1,472,876,2908
2130258929,419999,-0.0269,0.0068,1.0210,-0.4272,0.9766,-0.3662,1,472,874,2908
2130263925,420000,-0.0269,0.0078,1.0220,-0.4272,0.9766,-0.3052,1,503,856,2908
2130268922,420001,-0.0259,0.0068,1.0225,-0.3662,0.9155,-0.3052,1,506,852,2908
2130273929,420002,-0.0264,0.0059,1.0220,-0.2441,0.8545,-0.4272,1,464,770,2908
2130278924,420003,-0.0273,0.0068,1.0210,-0.1221,0.7935,-0.4883,1,479,853,2908
2130283928,420004,-0.0273,0.0078,1.0205,-0.2441,0.6714,-0.4272,1,490,842,2908
2130288929,420005,-0.0269,0.0073,1.0220,-0.1831,0.7324,-0.4272,1,476,852,2908
2130293929,420006,-0.0254,0.0059,1.0234,-0.0610,0.7324,-0.3052,1,484,851,2908
2130298922,420007,-0.0239,0.0063,1.0249,-0.2441,0.6714,-0.2441,1,489,841,2908
2130303924,420008,-0.0244,0.0078,1.0249,-0.1831,0.7935,-0.4883,1,493,855,2908
2130308927,420009,-0.0259,0.0083,1.0229,-0.1831,0.8545,-0.4883,1,493,851,2908
2130313923,420010,-0.0269,0.0083,1.0220,-0.3052,0.7935,-0.3662,1,466,878,2908
2130318927,420011,-0.0264,0.0078,1.0215,-0.2441,0.7935,-0.3662,1,466,875,2908
2130323926,420012,-0.0259,0.0063,1.0225,-0.2441,0.8545,-0.4883,1,466,878,2908
2130328930,420013,-0.0264,0.0059,1.0229,-0.3662,0.7324,-0.3052,1,483,876,2908
2130333929,420014,-0.0273,0.0073,1.0229,-0.3052,0.6104,-0.3662,1,465,873,2908
2130338927,420015,-0.0278,0.0078,1.0234,-0.3052,0.6714,-0.3662,1,484,865,2908
2130343923,420016,-0.0273,0.0073,1.0234,-0.1831,0.7324,-0.2441,1,465,876,2908
2130348924,420017,-0.0264,0.0063,1.0234,-0.2441,0.5493,-0.3052,1,474,926,2908
2130353927,420018,-0.0254,0.0063,1.0225,-0.3662,0.6104,-0.4883,1,474,868,2908
2130358924,420019,-0.0259,0.0068,1.0215,-0.4272,0.6104,-0.4272,1,474,862,2908
2130363925,420020,-0.0273,0.0059,1.0220,-0.3052,0.4883,-0.4272,1,479,872,2908
2130368923,420021,-0.0273,0.0054,1.0225,-0.2441,0.5493,-0.4883,1,502,851,2908
2130373926,420022,-0.0273,0.0063,1.0215,-0.3662,0.6104,-0.3662,1,478,858,2908
2130378926,420023,-0.0278,0.0068,1.0210,-0.4272,0.6104,-0.4272,1,506,857,2908
2130383930,420024,-0.0288,0.0073,1.0205,-0.3052,0.5493,-0.4272,1,465,811,2908
2130388926,420025,-0.0283,0.0063,1.0210,-0.3662,0.5493,-0.4883,1,476,850,2908
2130393928,420026,-0.0264,0.0063,1.0215,-0.2441,0.5493,-0.5493,1,488,850,2908
2130398930,420027,-0.0264,0.0059,1.0210,-0.3052,0.6714,-0.3662,1,492,874,2908
2130403931,420028,-0.0269,0.0054,1.0210,-0.3662,0.6104,-0.3662,1,473,838,2908
2130408929,420029,-0.0264,0.0054,1.0225,-0.1831,0.5493,-0.3662,1,491,843,2908
2130413927,420030,-0.0254,0.0054,1.0229,-0.3052,0.6104,-0.3662,1,473,849,2908
2130418923,420031,-0.0244,0.0063,1.0239,-0.3052,0.7324,-0.3662,1,493,842,2908
2130423922,420032,-0.0244,0.0073,1.0239,-0.1831,0.7935,-0.4272,1,466,880,2908
2130428923,420033,-0.0239,0.0073,1.0234,-0.1831,0.7935,-0.4272,1,466,884,2908
2130433927,420034,-0.0239,0.0088,1.0244,-0.3052,0.8545,-0.4883,1,466,883,2908
2130438926,420035,-0.0259,0.0073,1.0234,-0.3662,0.7324,-0.4883,1,466,873,2908
2130443927,420036,-0.0273,0.0063,1.0229,-0.1831,0.7935,-0.4272,1,466,880,2908
2130448926,420037,-0.0278,0.0059,1.0215,-0.2441,0.9155,-0.3052,1,484,872,2908
2130453930,420038,-0.0273,0.0054,1.0215,-0.1831,0.7324,-0.3052,1,465,873,2908
2130458929,420039,-0.0288,0.0059,1.0220,-0.2441,0.5493,-0.4883,1,470,930,2908
2130463928,420040,-0.0293,0.0063,1.0220,-0.3662,0.7324,-0.3662,1,470,867,2908
2130468938,420041,-0.0273,0.0063,1.0234,-0.2441,0.7935,-0.3052,1,476,879,2908
2130473955,420042,-0.0254,0.0059,1.0234,-0.3052,0.8545,-0.3662,1,467,875,2908
2130478930,420043,-0.0249,0.0063,1.0229,-0.4272,0.9766,-0.3052,1,475,851,2908
2130483929,420044,-0.0244,0.0063,1.0234,-0.3052,0.7324,-0.3662,1,478,856,2908
2130488922,420045,-0.0249,0.0068,1.0244,-0.1221,0.7324,-0.4272,1,512,859,2908
2130493930,420046,-0.0259,0.0083,1.0249,-0.3662,0.7324,-0.3052,1,471,873,2908
2130498930,420047,-0.0278,0.0078,1.0234,-0.3662,0.7935,-0.3052,1,475,850,2908
2130503928,420048,-0.0293,0.0063,1.0220,-0.2441,0.7324,-0.2441,1,479,852,2908
2130508924,420049,-0.0293,0.0059,1.0210,-0.1831,0.6714,-0.4272,1,482,853,2908
2130513931,420050,-0.0283,0.0059,1.0215,-0.1831,0.6714,-0.4883,1,492,843,2908
2130518931,420051,-0.0273,0.0059,1.0229,-0.0610,0.6104,-0.4272,1,471,846,2908
2130523929,420052,-0.0269,0.0068,1.0225,-0.1221,0.6104,-0.3662,1,493,844,2908
2130528922,420053,-0.0283,0.0078,1.0215,-0.0610,0.5493,-0.3662,1,466,870,2908
2130533925,420054,-0.0303,0.0073,1.0215,-0.1831,0.7324,-0.4883,1,466,880,2908
2130538931,420055,-0.0298,0.0054,1.0220,-0.1221,0.4883,-0.4272,1,466,877,2908
2130543923,420056,-0.0288,0.0049,1.0220,-0.0610,0.3052,-0.3662,1,466,871,2908
2130548924,420057,-0.0278,0.0059,1.0225,-0.0610,0.3662,-0.4883,1,484,872,2908
2130553928,420058,-0.0269,0.0063,1.0239,-0.0610,0.3662,-0.3052,1,469,862,2908
2130558922,420059,-0.0273,0.0063,1.0239,-0.0610,0.3052,-0.2441,1,484,818,2908
2130563926,420060,-0.0278,0.0059,1.0225,-0.0610,0.2441,-0.3662,1,482,903,2908
2130568928,420061,-0.0278,0.0063,1.0215,-0.1831,0.3052,-0.4883,1,482,865,2908
2130573928,420062,-0.0273,0.0068,1.0215,-0.0610,0.3052,-0.3662,1,465,865,2908
2130578952,420063,-0.0269,0.0073,1.0225,-0.0610,0.3662,-0.3662,1,469,872,2908
2130583923,420064,-0.0269,0.0073,1.0234,-0.2441,0.4272,-0.4272,1,473,857,2908
2130588923,420065,-0.0278,0.0068,1.0239,-0.3052,0.6104,-0.4883,1,478,863,2908
2130593925,420066,-0.0288,0.0068,1.0225,-0.3662,0.5493,-0.3662,1,512,853,2908
2130598927,420067,-0.0288,0.0063,1.0215,-0.1831,0.6104,-0.3052,1,466,834,2908
2130603923,420068,-0.0293,0.0063,1.0215,-0.3662,0.6714,-0.2441,1,474,855,2908
2130608924,420069,-0.0283,0.0054,1.0225,-0.3662,0.6104,-0.3052,1,485,849,2908
2130613931,420070,-0.0269,0.0039,1.0229,-0.3052,0.5493,-0.2441,1,485,842,2908
2130618925,420071,-0.0264,0.0044,1.0244,-0.4272,0.6714,-0.2441,1,486,849,2908
2130623927,420072,-0.0254,0.0059,1.0244,-0.3662,0.7324,-0.3662,1,479,850,2908
2130628928,420073,-0.0254,0.0054,1.0229,-0.3052,0.6714,-0.4272,1,492,850,2908
2130633925,420074,-0.0264,0.0039,1.0210,-0.3052,0.6104,-0.3052,1,465,872,2908
2130638927,420075,-0.0288,0.0029,1.0200,-0.2441,0.7324,-0.3662,1,466,865,2908
2130643926,420076,-0.0303,0.0034,1.0205,-0.2441,0.7935,-0.4272,1,466,881,2908
2130648929,420077,-0.0303,0.0039,1.0215,-0.3052,0.8545,-0.4272,1,466,877,2908
2130653926,420078,-0.0293,0.0039,1.0205,-0.2441,0.7324,-0.4272,1,483,871,2908
2130658926,420079,-0.0293,0.0039,1.0195,-0.1831,0.7324,-0.3052,1,466,870,2908
2130663927,420080,-0.0288,0.0034,1.0190,-0.2441,0.5493,-0.2441,1,484,866,2908
2130668928,420081,-0.0283,0.0034,1.0190,-0.2441,0.4883,-0.4272,1,465,912,2908
