t_us, seq, ax, ay, az, gx, gy, gz, valid, t_imu_us, t_serial_us, missed
88059731,9569,-0.0747,-0.1353,1.0107,0.1831,0.0000,-0.0610,1,465,828,231
88064730,9570,-0.0737,-0.1353,1.0098,0.2441,0.0610,0.0000,1,466,832,231
88069726,9571,-0.0737,-0.1343,1.0098,0.3052,0.1221,0.0000,1,465,831,231
88074730,9572,-0.0742,-0.1338,1.0103,0.2441,0.0610,0.0000,1,466,813,231
88079725,9573,-0.0742,-0.1338,1.0103,0.2441,0.0610,-0.1221,1,484,781,231
88084725,9574,-0.0742,-0.1328,1.0098,0.3052,0.1831,-0.1221,1,465,899,231
88089734,9575,-0.0752,-0.1333,1.0112,0.2441,0.1221,-0.1221,1,472,863,231
88094727,9576,-0.0752,-0.1338,1.0112,0.3662,0.0610,-0.1831,1,469,874,231
88099727,9577,-0.0742,-0.1338,1.0112,0.3052,-0.0610,-0.1221,1,480,878,231
88104729,9578,-0.0728,-0.1328,1.0127,0.3662,0.0000,0.0000,1,467,854,231
88109730,9579,-0.0718,-0.1309,1.0127,0.3052,0.1221,-0.0610,1,493,698,231
88114728,9580,-0.0718,-0.1313,1.0127,0.3052,0.1831,-0.0610,1,483,844,231
88119725,9581,-0.0728,-0.1333,1.0127,0.2441,0.1831,-0.1221,1,493,800,231
88124733,9582,-0.0742,-0.1333,1.0132,0.3052,0.1831,-0.1221,1,492,872,231
88129731,9583,-0.0742,-0.1313,1.0132,0.3052,0.0610,-0.0610,1,473,848,231
88134732,9584,-0.0737,-0.1318,1.0137,0.2441,0.1221,0.0000,1,482,844,231
88139733,9585,-0.0747,-0.1333,1.0142,0.2441,0.2441,-0.1831,1,490,804,231
88144728,9586,-0.0757,-0.1338,1.0117,0.3052,0.3052,0.1221,1,484,857,231
88149730,9587,-0.0752,-0.1343,1.0103,0.1831,0.3052,-0.0610,1,492,839,231
88154727,9588,-0.0742,-0.1348,1.0122,0.3662,0.3052,-0.1831,1,466,868,231
88159731,9589,-0.0732,-0.1338,1.0117,0.4272,0.4883,-0.1221,1,466,880,231
88164731,9590,-0.0728,-0.1328,1.0112,0.3052,0.4272,-0.0610,1,466,878,231
88169731,9591,-0.0732,-0.1323,1.0122,0.6104,0.3052,-0.0610,1,484,876,231
88174725,9592,-0.0742,-0.1323,1.0122,0.5493,0.4272,-0.0610,1,466,864,231
88179733,9593,-0.0732,-0.1333,1.0122,0.4272,0.3662,-0.1221,1,484,873,231
88184733,9594,-0.0718,-0.1343,1.0132,0.4272,0.4272,-0.1221,1,466,910,231
88189733,9595,-0.0723,-0.1343,1.0127,0.4883,0.4272,-0.1221,1,476,863,231
88194732,9596,-0.0742,-0.1333,1.0127,0.5493,0.4272,-0.1831,1,483,871,231
88199733,9597,-0.0742,-0.1313,1.0127,0.5493,0.4883,-0.1831,1,472,839,231
88204732,9598,-0.0718,-0.1313,1.0122,0.6714,0.4272,-0.1221,1,481,864,231
88209727,9599,-0.0708,-0.1318,1.0122,0.7324,0.4883,-0.1221,1,492,859,231
88214727,9600,-0.0723,-0.1313,1.0117,0.7324,0.6104,-0.1831,1,503,858,231
88219729,9601,-0.0747,-0.1318,1.0112,0.6714,0.5493,-0.2441,1,464,823,231
88224733,9602,-0.0742,-0.1333,1.0112,0.5493,0.5493,-0.3052,1,490,867,231
88229733,9603,-0.0728,-0.1348,1.0112,0.7935,0.4883,-0.2441,1,480,854,231
88234733,9604,-0.0723,-0.1338,1.0117,0.7324,0.4272,-0.1221,1,471,870,231
88239731,9605,-0.0728,-0.1328,1.0112,0.7324,0.4883,-0.2441,1,477,848,231
88244728,9606,-0.0732,-0.1328,1.0112,0.7935,0.6104,-0.2441,1,491,854,231
88249726,9607,-0.0732,-0.1328,1.0112,0.7935,0.6714,-0.1831,1,493,852,231
88254728,9608,-0.0737,-0.1323,1.0103,0.8545,0.4883,-0.1831,1,466,882,231
88259727,9609,-0.0737,-0.1328,1.0117,0.8545,0.6104,-0.0610,1,466,879,231
88264730,9610,-0.0728,-0.1309,1.0122,0.6714,0.4883,-0.1221,1,466,876,231
88269727,9611,-0.0737,-0.1309,1.0117,0.7324,0.5493,-0.1831,1,465,871,231
88274733,9612,-0.0757,-0.1323,1.0107,0.8545,0.7324,-0.1221,1,485,871,231
88279726,9613,-0.0776,-0.1338,1.0112,0.8545,0.6104,-0.1221,1,465,874,231
88284733,9614,-0.0776,-0.1338,1.0132,0.9155,0.6104,-0.2441,1,483,863,231
88289733,9615,-0.0747,-0.1333,1.0137,1.0376,0.6104,-0.2441,1,482,869,231
88294734,9616,-0.0732,-0.1328,1.0132,1.0986,0.5493,-0.1831,1,469,876,231
88299725,9617,-0.0732,-0.1333,1.0127,1.0376,0.4883,-0.2441,1,476,866,231
88304732,9618,-0.0737,-0.1333,1.0132,0.9766,0.4272,-0.3052,1,492,861,231
88309726,9619,-0.0752,-0.1299,1.0132,0.9155,0.5493,-0.2441,1,483,856,231
88314729,9620,-0.0762,-0.1279,1.0127,0.9155,0.4272,-0.1831,1,494,860,231
88319731,9621,-0.0752,-0.1299,1.0112,0.7324,0.4272,-0.1831,1,467,834,231
88324732,9622,-0.0742,-0.1328,1.0112,1.0986,0.3662,-0.2441,1,481,854,231
88329725,9623,-0.0742,-0.1328,1.0127,0.9155,0.4883,-0.1831,1,491,860,231
88334731,9624,-0.0747,-0.1299,1.0146,0.7935,0.6104,-0.2441,1,487,853,231
88339732,9625,-0.0752,-0.1284,1.0146,0.6104,0.5493,-0.2441,1,483,849,231
88344730,9626,-0.0742,-0.1294,1.0142,0.4272,0.6104,-0.3662,1,491,853,231
88349725,9627,-0.0728,-0.1299,1.0142,0.7324,0.6104,-0.1831,1,493,849,231
88354729,9628,-0.0732,-0.1309,1.0127,0.6714,0.6714,-0.2441,1,465,876,231
88359743,9629,-0.0747,-0.1328,1.0117,0.5493,0.6104,-0.1831,1,466,877,231
88364733,9630,-0.0752,-0.1328,1.0107,0.5493,0.6104,-0.2441,1,465,883,231
88369731,9631,-0.0742,-0.1323,1.0117,0.4883,0.5493,-0.2441,1,483,880,231
88374726,9632,-0.0732,-0.1309,1.0132,0.5493,0.4883,-0.2441,1,475,875,231
88379725,9633,-0.0728,-0.1279,1.0137,0.4883,0.4272,-0.3052,1,465,875,231
88384733,9634,-0.0737,-0.1279,1.0127,0.4883,0.5493,-0.1831,1,469,931,231
88389725,9635,-0.0757,-0.1289,1.0112,0.4272,0.4272,-0.1221,1,467,872,231
88394728,9636,-0.0762,-0.1304,1.0117,0.4883,0.3052,-0.1221,1,483,879,231
88399729,9637,-0.0757,-0.1313,1.0132,0.3052,0.4272,-0.2441,1,482,867,231
88404733,9638,-0.0742,-0.1299,1.0146,0.3662,0.2441,-0.2441,1,482,859,231
88409731,9639,-0.0732,-0.1279,1.0146,0.3662,0.2441,-0.2441,1,492,867,231
88414727,9640,-0.0737,-0.1279,1.0132,0.3662,0.3052,-0.1831,1,491,870,231
88419729,9641,-0.0737,-0.1304,1.0127,0.3662,0.3052,-0.2441,1,464,776,231
88424725,9642,-0.0742,-0.1323,1.0127,0.3662,0.2441,-0.1831,1,476,848,231
88429727,9643,-0.0747,-0.1313,1.0127,0.4272,0.3052,-0.0610,1,492,856,231
88434732,9644,-0.0747,-0.1304,1.0122,0.3052,0.3052,-0.1221,1,477,848,231
88439730,9645,-0.0747,-0.1304,1.0122,0.4272,0.3662,-0.2441,1,476,841,231
88444727,9646,-0.0747,-0.1309,1.0132,0.4272,0.3052,-0.1831,1,491,855,231
88449731,9647,-0.0747,-0.1309,1.0132,0.4883,0.4272,-0.1831,1,493,847,231
88454725,9648,-0.0742,-0.1289,1.0132,0.4272,0.3052,-0.2441,1,466,876,231
88459733,9649,-0.0747,-0.1274,1.0146,0.3662,0.3052,-0.3052,1,466,880,231
88464729,9650,-0.0752,-0.1289,1.0142,0.2441,0.3052,-0.3052,1,466,878,231
88469726,9651,-0.0752,-0.1304,1.0127,0.0610,0.3662,-0.3052,1,483,872,231
88474732,9652,-0.0747,-0.1299,1.0117,0.0610,0.2441,-0.3052,1,465,857,231
88479733,9653,-0.0742,-0.1294,1.0117,0.0610,0.3052,-0.2441,1,484,866,231
88484731,9654,-0.0737,-0.1313,1.0122,0.2441,0.1221,-0.3662,1,476,904,231
88489733,9655,-0.0732,-0.1318,1.0117,0.2441,0.2441,-0.2441,1,465,873,231
88494729,9656,-0.0737,-0.1304,1.0112,0.4883,0.1831,-0.2441,1,470,887,231
88499756,9657,-0.0747,-0.1299,1.0122,0.6104,0.2441,-0.2441,1,479,878,231
88504732,9658,-0.0747,-0.1289,1.0132,0.3052,0.2441,-0.2441,1,482,863,231
88509729,9659,-0.0742,-0.1289,1.0146,0.1831,0.3052,-0.3052,1,491,862,231
88514728,9660,-0.0747,-0.1309,1.0146,0.2441,0.2441,-0.4272,1,476,858,231
88519732,9661,-0.0747,-0.1318,1.0132,0.5493,0.1221,-0.2441,1,464,807,231
88524729,9662,-0.0742,-0.1304,1.0122,0.4272,0.2441,-0.1831,1,478,862,231
88529728,9663,-0.0732,-0.1274,1.0127,0.3662,0.1221,-0.1221,1,491,855,231
88534730,9664,-0.0737,-0.1265,1.0137,0.1221,0.0610,-0.3662,1,480,848,231
88539727,9665,-0.0752,-0.1284,1.0142,0.1831,0.1221,-0.2441,1,481,846,231
88544732,9666,-0.0757,-0.1294,1.0137,0.3052,0.1831,-0.2441,1,475,849,231
88549731,9667,-0.0747,-0.1294,1.0132,0.1831,0.0610,-0.2441,1,492,847,231
88554732,9668,-0.0752,-0.1289,1.0132,-0.1221,0.0000,-0.2441,1,465,878,231
88559739,9669,-0.0762,-0.1274,1.0132,0.1221,0.0000,-0.3662,1,466,832,231
88564726,9670,-0.0767,-0.1274,1.0127,0.0610,-0.1221,-0.3052,1,466,830,231
88569731,9671,-0.0781,-0.1279,1.0122,-0.1831,-0.0610,-0.2441,1,484,871,231
88574727,9672,-0.0776,-0.1289,1.0122,0.1831,-0.1221,-0.1831,1,469,875,231
88579725,9673,-0.0767,-0.1299,1.0122,-0.1221,-0.1221,-0.3052,1,465,828,231
88584726,9674,-0.0762,-0.1294,1.0122,-0.1831,-0.1831,-0.2441,1,467,859,231
88589725,9675,-0.0752,-0.1284,1.0117,-0.1221,-0.2441,-0.4272,1,472,873,231
88594733,9676,-0.0747,-0.1289,1.0127,-0.1831,-0.2441,-0.3662,1,480,880,231
88599725,9677,-0.0762,-0.1299,1.0142,-0.3052,-0.2441,-0.3662,1,479,840,231
88604725,9678,-0.0776,-0.1304,1.0142,-0.0610,-0.4272,-0.3662,1,469,858,231
88609729,9679,-0.0781,-0.1304,1.0117,-0.1221,-0.4883,-0.3052,1,500,860,231
88614725,9680,-0.0781,-0.1313,1.0098,-0.1831,-0.3662,-0.4272,1,479,851,231
88619732,9681,-0.0762,-0.1318,1.0107,0.1221,-0.5493,-0.3052,1,464,808,231
88624727,9682,-0.0747,-0.1318,1.0112,-0.1221,-0.5493,-0.2441,1,478,846,231
88629731,9683,-0.0737,-0.1313,1.0112,-0.0610,-0.5493,-0.2441,1,492,856,231
88634729,9684,-0.0742,-0.1309,1.0112,0.0000,-0.4883,-0.3052,1,481,859,231
88639728,9685,-0.0757,-0.1313,1.0112,0.0610,-0.6104,-0.3052,1,484,800,231
88644733,9686,-0.0776,-0.1318,1.0098,0.2441,-0.6714,-0.2441,1,475,845,231
88649726,9687,-0.0781,-0.1318,1.0078,0.1831,-0.8545,-0.3662,1,493,853,231
