t_us, seq, ax, ay, az, gx, gy, gz, valid, t_imu_us, t_serial_us, missed
2282903925,450039,-0.0312,-0.0127,1.0205,0.0610,0.3662,-0.2441,1,480,827,3397
2282908923,450040,-0.0317,-0.0117,1.0195,0.1221,0.1831,-0.0610,1,492,877,3397
2282913927,450041,-0.0312,-0.0142,1.0210,0.0000,-0.1831,-0.3052,1,491,871,3397
2282918922,450042,-0.0254,-0.0122,1.0239,0.4272,0.0000,-0.1221,1,492,826,3397
2282923925,450043,-0.0244,-0.0068,1.0269,-0.1221,0.2441,-0.1831,1,479,806,3397
2282928930,450044,-0.0278,-0.0088,1.0259,-0.3052,0.3662,-0.1831,1,493,850,3397
2282933925,450045,-0.0317,-0.0112,1.0229,-0.0610,0.1831,-0.0610,1,466,876,3397
2282938927,450046,-0.0327,-0.0117,1.0210,-0.1221,0.1221,-0.1831,1,466,883,3397
2282943927,450047,-0.0322,-0.0112,1.0220,-0.0610,0.0610,-0.2441,1,484,874,3397
2282948926,450048,-0.0312,-0.0107,1.0225,-0.2441,0.0610,-0.1831,1,465,880,3397
2282953928,450049,-0.0312,-0.0122,1.0229,-0.1831,0.0000,-0.0610,1,484,904,3397
2282958927,450050,-0.0312,-0.0137,1.0229,-0.1221,0.0000,-0.1831,1,465,890,3397
2282963930,450051,-0.0303,-0.0142,1.0229,-0.1221,0.0610,-0.2441,1,474,848,3397
2282968928,450052,-0.0293,-0.0132,1.0234,-0.1221,0.1221,-0.1831,1,470,865,3397
2282973930,450053,-0.0293,-0.0122,1.0244,-0.0610,0.0610,-0.1831,1,477,865,3397
2282978923,450054,-0.0303,-0.0117,1.0244,-0.0610,0.0610,-0.1221,1,479,879,3397
2282983953,450055,-0.0303,-0.0127,1.0225,-0.1221,0.1221,-0.1831,1,469,853,3397
2282988927,450056,-0.0298,-0.0122,1.0210,-0.0610,0.0610,-0.1221,1,465,851,3397
2282993928,450057,-0.0293,-0.0117,1.0210,0.0000,-0.1221,-0.0610,1,465,852,3397
2282998922,450058,-0.0278,-0.0112,1.0225,-0.0610,0.0610,-0.1221,1,494,720,3397
2283003930,450059,-0.0278,-0.0107,1.0234,-0.1221,0.0610,-0.1831,1,468,856,3397
2283008931,450060,-0.0293,-0.0103,1.0234,-0.0610,0.0000,-0.1221,1,490,823,3397
2283013922,450061,-0.0317,-0.0093,1.0239,0.0610,0.1221,-0.1221,1,490,799,3397
2283018927,450062,-0.0332,-0.0107,1.0229,-0.1831,-0.1221,-0.1221,1,485,842,3397
2283023927,450063,-0.0317,-0.0117,1.0225,-0.1221,-0.1221,-0.1221,1,490,851,3397
2283028928,450064,-0.0303,-0.0112,1.0220,-0.1831,-0.1221,-0.0610,1,477,844,3397
2283033925,450065,-0.0308,-0.0127,1.0210,-0.0610,-0.1831,-0.1221,1,492,847,3397
2283038922,450066,-0.0312,-0.0127,1.0205,-0.0610,-0.1831,-0.1221,1,466,870,3397
2283043946,450067,-0.0312,-0.0142,1.0215,-0.1221,-0.3662,-0.1221,1,466,901,3397
2283048929,450068,-0.0308,-0.0146,1.0234,-0.1221,-0.3052,0.0000,1,465,901,3397
2283053925,450069,-0.0303,-0.0122,1.0239,0.0000,-0.1221,-0.1221,1,465,820,3397
2283058923,450070,-0.0303,-0.0107,1.0229,0.0610,-0.3052,-0.1221,1,484,771,3397
2283063922,450071,-0.0298,-0.0093,1.0220,0.0610,-0.0610,-0.0610,1,466,896,3397
2283068931,450072,-0.0303,-0.0098,1.0225,-0.1831,0.0610,-0.1221,1,472,858,3397
2283073923,450073,-0.0308,-0.0122,1.0215,-0.1831,-0.1221,-0.0610,1,465,858,3397
2283078926,450074,-0.0303,-0.0117,1.0205,-0.0610,-0.1221,0.0000,1,479,864,3397
2283083922,450075,-0.0308,-0.0098,1.0210,-0.1221,-0.1831,0.0610,1,481,807,3397
2283088952,450076,-0.0303,-0.0112,1.0210,-0.2441,-0.1831,-0.0610,1,465,847,3397
2283093924,450077,-0.0303,-0.0112,1.0220,-0.1221,-0.1221,-0.1221,1,482,859,3397
2283098929,450078,-0.0303,-0.0117,1.0225,-0.3052,-0.1221,-0.1221,1,466,850,3397
2283103926,450079,-0.0293,-0.0142,1.0215,-0.1831,-0.2441,-0.0610,1,492,865,3397
2283108930,450080,-0.0273,-0.0137,1.0210,-0.0610,-0.1831,0.0000,1,466,776,3397
2283113924,450081,-0.0273,-0.0112,1.0215,-0.0610,-0.2441,-0.1221,1,480,803,3397
2283118929,450082,-0.0288,-0.0117,1.0229,-0.1221,-0.1831,-0.2441,1,472,850,3397
2283123924,450083,-0.0298,-0.0122,1.0229,0.0610,-0.1221,0.0000,1,478,857,3397
2283128926,450084,-0.0308,-0.0117,1.0215,-0.0610,-0.1221,-0.1221,1,492,803,3397
2283133922,450085,-0.0322,-0.0127,1.0205,-0.1221,-0.1831,-0.1831,1,476,839,3397
2283138929,450086,-0.0322,-0.0142,1.0210,0.0610,-0.3052,-0.1221,1,493,852,3397
2283143922,450087,-0.0308,-0.0132,1.0225,0.2441,-0.3662,-0.2441,1,466,870,3397
2283148922,450088,-0.0303,-0.0132,1.0215,0.1221,-0.3052,-0.3662,1,466,880,3397
2283153927,450089,-0.0322,-0.0137,1.0205,0.0610,-0.2441,-0.2441,1,466,870,3397
2283158928,450090,-0.0327,-0.0127,1.0200,0.3052,-0.4272,-0.1831,1,465,883,3397
2283163923,450091,-0.0312,-0.0122,1.0210,0.3052,-0.4272,-0.2441,1,481,867,3397
2283168925,450092,-0.0293,-0.0122,1.0225,0.3052,-0.4272,-0.1221,1,466,846,3397
2283173928,450093,-0.0278,-0.0117,1.0229,0.3052,-0.3052,-0.1831,1,470,933,3397
2283178922,450094,-0.0278,-0.0122,1.0215,0.2441,-0.3662,-0.2441,1,472,868,3397
2283183922,450095,-0.0278,-0.0137,1.0210,0.3052,-0.3662,-0.3052,1,465,878,3397
2283188928,450096,-0.0278,-0.0137,1.0225,0.3662,-0.3052,-0.3052,1,468,854,3397
2283193924,450097,-0.0278,-0.0112,1.0225,0.3662,-0.4272,-0.3052,1,465,856,3397
2283198929,450098,-0.0283,-0.0098,1.0229,0.3052,-0.3662,-0.1831,1,465,862,3397
2283203930,450099,-0.0288,-0.0098,1.0239,0.2441,-0.4272,-0.2441,1,465,859,3397
2283208922,450100,-0.0278,-0.0103,1.0249,0.2441,-0.2441,-0.1831,1,494,883,3397
2283213929,450101,-0.0278,-0.0098,1.0244,0.1221,-0.1831,-0.1221,1,493,781,3397
2283218924,450102,-0.0273,-0.0103,1.0229,0.0610,-0.1221,-0.1831,1,486,855,3397
2283223928,450103,-0.0273,-0.0122,1.0220,0.1831,-0.1221,-0.1221,1,480,848,3397
2283228925,450104,-0.0273,-0.0132,1.0225,0.3662,-0.1831,-0.2441,1,486,871,3397
2283233926,450105,-0.0269,-0.0122,1.0239,0.1831,0.0610,-0.3052,1,475,854,3397
2283238925,450106,-0.0283,-0.0122,1.0244,0.0000,0.0610,-0.3052,1,481,850,3397
2283243922,450107,-0.0293,-0.0132,1.0239,0.0610,0.0610,-0.3052,1,492,805,3397
2283248926,450108,-0.0283,-0.0112,1.0225,0.1831,0.1221,-0.2441,1,493,843,3397
2283253944,450109,-0.0283,-0.0103,1.0220,0.1221,0.2441,-0.4272,1,466,882,3397
2283258923,450110,-0.0278,-0.0127,1.0220,0.1221,0.1831,-0.2441,1,465,879,3397
2283263922,450111,-0.0273,-0.0122,1.0234,0.3052,0.1221,-0.2441,1,465,880,3397
2283268927,450112,-0.0278,-0.0107,1.0239,0.1221,0.2441,-0.3662,1,484,867,3397
2283273926,450113,-0.0269,-0.0117,1.0229,0.0610,0.1831,-0.2441,1,465,882,3397
2283278929,450114,-0.0273,-0.0132,1.0234,0.2441,0.4883,-0.1221,1,474,922,3397
2283283923,450115,-0.0293,-0.0142,1.0234,0.1831,0.3662,-0.2441,1,475,869,3397
2283288929,450116,-0.0308,-0.0132,1.0220,0.2441,0.2441,-0.3052,1,466,874,3397
2283293930,450117,-0.0317,-0.0103,1.0220,0.1831,0.1831,-0.3052,1,479,873,3397
2283298957,450118,-0.0312,-0.0098,1.0234,0.1831,0.1221,-0.2441,1,481,859,3397
2283303927,450119,-0.0293,-0.0117,1.0244,0.2441,0.1221,-0.2441,1,479,884,3397
2283308928,450120,-0.0269,-0.0122,1.0234,0.3052,0.1831,-0.2441,1,483,862,3397
2283313926,450121,-0.0264,-0.0112,1.0225,0.1831,0.2441,-0.3662,1,494,880,3397
