X,Y
0.0,0.0
-1.7349090576171875,-0.03757166862487793
-3.545870542526245,-0.031215446069836617
-5.383440971374512,-0.024981848895549774
-6.763692378997803,0.02878671884536743
-6.613131999969482,0.8549094796180725
-6.469143390655518,2.3769052028656006
-5.6637773513793945,2.166260242462158
-3.840914011001587,1.8463516235351562
-2.02126407623291,1.6211779117584229
-0.12865300476551056,1.3822717666625977
-0.35862982273101807,0.6176952719688416
-0.7823541164398193,-0.8311625719070435
