t_us, seq, ax, ay, az, gx, gy, gz, mx, my, mz, valid_mag_reading, valid, t_imu_us, t_serial_us, last_t_mag, missed
29233295,10,-0.0156,0.0210,1.0225,0.0000,0.3052,-0.3052,33.0000,5.0000,2.0000,1,1,490,1176,399,0
29238286,11,-0.0151,0.0215,1.0234,-0.0610,0.4272,-0.3662,33.0000,5.0000,2.0000,0,1,463,1100,767,0
29243287,12,-0.0132,0.0215,1.0239,-0.1831,0.3662,-0.2441,33.0000,5.0000,2.0000,0,1,463,1198,423,0
29248286,13,-0.0132,0.0210,1.0229,-0.1221,0.4883,-0.3662,33.0000,5.0000,2.0000,0,1,480,1178,423,0
29253293,14,-0.0142,0.0215,1.0215,-0.1221,0.5493,-0.3662,33.0000,5.0000,2.0000,0,1,464,1152,419,0
29258294,15,-0.0137,0.0220,1.0225,-0.2441,0.5493,-0.2441,33.0000,5.0000,2.0000,0,1,481,1183,422,0
29263294,16,-0.0137,0.0229,1.0234,-0.2441,0.6714,-0.3052,33.0000,5.0000,2.0000,0,1,471,1159,426,0
29268288,17,-0.0166,0.0244,1.0220,-0.1831,0.5493,-0.4272,33.0000,5.0000,2.0000,0,1,479,1060,396,0
29273290,18,-0.0151,0.0210,1.0229,-0.4883,0.4272,-0.2441,33.0000,5.0000,2.0000,0,1,470,1068,396,0
29278301,19,-0.0137,0.0171,1.0234,-0.2441,0.9155,-0.1831,33.0000,5.0000,2.0000,0,1,474,1158,397,0
29283288,20,-0.0151,0.0190,1.0215,-0.2441,0.7324,-0.1831,33.0000,5.0000,2.0000,0,1,467,1159,397,0
29288291,21,-0.0156,0.0210,1.0215,-0.4883,0.6714,-0.2441,33.0000,5.0000,2.0000,0,1,465,1162,396,0
29293293,22,-0.0171,0.0215,1.0215,-0.4272,0.8545,-0.1831,33.0000,5.0000,2.0000,0,1,463,1154,395,0
29298294,23,-0.0181,0.0215,1.0205,-0.3662,0.7935,-0.2441,33.0000,5.0000,2.0000,0,1,491,1153,412,0
29303289,24,-0.0176,0.0181,1.0210,-0.4883,0.6104,-0.2441,33.0000,5.0000,2.0000,0,1,471,1154,407,0
29308292,25,-0.0166,0.0151,1.0210,-0.2441,0.7324,-0.2441,33.0000,5.0000,2.0000,0,1,489,1148,413,0
29313295,26,-0.0181,0.0166,1.0176,-0.0610,0.6104,-0.3662,33.0000,5.0000,2.0000,0,1,478,1163,408,0
29318292,27,-0.0181,0.0176,1.0181,-0.0610,0.4272,-0.1831,33.0000,5.0000,2.0000,0,1,480,1179,413,0
29323293,28,-0.0161,0.0186,1.0205,0.0000,0.5493,-0.2441,33.0000,5.0000,2.0000,0,1,472,1141,414,0
29328294,29,-0.0161,0.0195,1.0215,0.0610,0.3662,-0.1831,33.0000,5.0000,2.0000,0,1,479,1154,396,0
29333292,30,-0.0156,0.0195,1.0215,0.1221,0.4272,-0.1831,31.0000,4.0000,2.0000,1,1,491,1186,405,0
29338288,31,-0.0146,0.0190,1.0215,0.2441,0.4272,-0.2441,31.0000,4.0000,2.0000,0,1,462,1151,767,0
29343295,32,-0.0146,0.0186,1.0205,0.1221,0.4883,-0.1221,31.0000,4.0000,2.0000,0,1,463,1194,423,0
29348292,33,-0.0156,0.0195,1.0200,0.2441,0.4883,-0.2441,31.0000,4.0000,2.0000,0,1,480,1131,423,0
29353287,34,-0.0166,0.0200,1.0190,0.3052,0.3662,-0.3052,31.0000,4.0000,2.0000,0,1,464,1152,416,0
29358288,35,-0.0166,0.0195,1.0200,0.3662,0.3052,-0.1221,31.0000,4.0000,2.0000,0,1,480,1145,423,0
29363287,36,-0.0156,0.0190,1.0215,0.1831,0.3662,-0.2441,31.0000,4.0000,2.0000,0,1,481,1145,418,0
29368293,37,-0.0156,0.0195,1.0215,0.1221,0.3662,-0.3052,31.0000,4.0000,2.0000,0,1,465,1136,395,0
29373294,38,-0.0156,0.0205,1.0215,0.2441,0.3052,-0.1221,31.0000,4.0000,2.0000,0,1,470,1125,424,0
29378302,39,-0.0156,0.0220,1.0215,0.1831,0.3662,-0.1221,31.0000,4.0000,2.0000,0,1,478,1171,396,0
29383287,40,-0.0146,0.0215,1.0210,0.2441,0.3662,-0.1831,31.0000,4.0000,2.0000,0,1,475,1149,396,0
29388289,41,-0.0151,0.0200,1.0205,0.2441,0.2441,-0.2441,31.0000,4.0000,2.0000,0,1,499,1153,396,0
29393287,42,-0.0156,0.0210,1.0215,0.1831,0.1831,-0.3052,31.0000,4.0000,2.0000,0,1,468,1155,412,0
29398287,43,-0.0161,0.0234,1.0225,0.1831,0.3052,-0.1831,31.0000,4.0000,2.0000,0,1,463,1147,398,0
29403291,44,-0.0181,0.0234,1.0220,0.2441,0.3052,-0.1831,31.0000,4.0000,2.0000,0,1,485,1179,413,0
29408290,45,-0.0190,0.0215,1.0205,0.3052,0.1831,-0.1221,31.0000,4.0000,2.0000,0,1,476,1145,396,0
29413289,46,-0.0190,0.0195,1.0190,0.3052,0.1221,-0.2441,31.0000,4.0000,2.0000,0,1,491,1143,412,0
29418289,47,-0.0181,0.0186,1.0195,0.3052,-0.0610,-0.2441,31.0000,4.0000,2.0000,0,1,474,1137,407,0
29423286,48,-0.0161,0.0186,1.0205,0.3052,0.0610,-0.2441,31.0000,4.0000,2.0000,0,1,489,1060,413,0
29428292,49,-0.0151,0.0195,1.0220,0.3662,0.1831,-0.1831,31.0000,4.0000,2.0000,0,1,490,1185,405,0
29433293,50,-0.0151,0.0210,1.0215,0.3662,0.0610,-0.1831,35.0000,5.0000,6.0000,1,1,463,1162,423,0
29438286,51,-0.0156,0.0215,1.0210,0.1831,0.0000,-0.1831,35.0000,5.0000,6.0000,0,1,462,1138,805,0
29443293,52,-0.0156,0.0225,1.0210,0.2441,0.0610,-0.2441,35.0000,5.0000,6.0000,0,1,480,1122,396,0
29448293,53,-0.0156,0.0225,1.0210,0.2441,0.2441,-0.3052,35.0000,5.0000,6.0000,0,1,463,1167,405,0
29453295,54,-0.0151,0.0210,1.0210,0.3052,0.1221,-0.3052,35.0000,5.0000,6.0000,0,1,481,1136,422,0
29458294,55,-0.0161,0.0200,1.0210,0.1831,0.0610,-0.3052,35.0000,5.0000,6.0000,0,1,474,1051,416,0
29463288,56,-0.0181,0.0205,1.0215,0.1831,0.0610,-0.1831,35.0000,5.0000,6.0000,0,1,464,1112,397,0
29468287,57,-0.0190,0.0205,1.0210,0.0610,0.1221,-0.2441,35.0000,5.0000,6.0000,0,1,477,1107,424,0
29473297,58,-0.0190,0.0195,1.0205,0.1831,0.0610,-0.2441,35.0000,5.0000,6.0000,0,1,463,1132,396,0
29478287,59,-0.0181,0.0200,1.0210,0.3052,0.0000,-0.3052,35.0000,5.0000,6.0000,0,1,478,1141,397,0
29483290,60,-0.0156,0.0215,1.0225,0.1831,-0.0610,-0.2441,35.0000,5.0000,6.0000,0,1,490,1077,396,0
29488286,61,-0.0142,0.0220,1.0234,0.0610,0.0610,-0.3052,35.0000,5.0000,6.0000,0,1,463,1139,411,0
29493292,62,-0.0146,0.0220,1.0229,0.1221,0.1221,-0.3662,35.0000,5.0000,6.0000,0,1,491,1131,412,0
29498290,63,-0.0161,0.0210,1.0210,0.1831,0.0000,-0.2441,35.0000,5.0000,6.0000,0,1,468,1166,411,0
29503289,64,-0.0181,0.0210,1.0186,0.2441,0.0000,-0.3052,35.0000,5.0000,6.0000,0,1,480,1092,396,0
29508286,65,-0.0181,0.0210,1.0190,0.3052,0.0000,-0.3052,35.0000,5.0000,6.0000,0,1,474,1082,412,0
29513286,66,-0.0166,0.0210,1.0220,0.2441,-0.1831,-0.2441,35.0000,5.0000,6.0000,0,1,486,994,396,0
29518293,67,-0.0142,0.0220,1.0254,0.2441,-0.0610,-0.2441,35.0000,5.0000,6.0000,0,1,491,1132,412,0
29523289,68,-0.0142,0.0225,1.0249,0.1221,0.0610,-0.2441,35.0000,5.0000,6.0000,0,1,473,1164,396,0
29528293,69,-0.0161,0.0215,1.0205,0.0610,0.1831,-0.3052,35.0000,5.0000,6.0000,0,1,490,1195,413,0
29533293,70,-0.0171,0.0200,1.0171,-0.0610,0.0000,-0.3662,33.0000,6.0000,2.0000,1,1,463,1142,423,0
29538287,71,-0.0166,0.0200,1.0176,0.0000,0.0610,-0.2441,33.0000,6.0000,2.0000,0,1,463,1102,814,0
29543289,72,-0.0161,0.0205,1.0205,0.1221,-0.0610,-0.1831,33.0000,6.0000,2.0000,0,1,480,1107,395,0
29548293,73,-0.0161,0.0205,1.0234,0.0610,-0.0610,-0.2441,33.0000,6.0000,2.0000,0,1,465,1154,422,0
29553287,74,-0.0151,0.0200,1.0239,0.1831,-0.0610,-0.3052,33.0000,6.0000,2.0000,0,1,480,1185,423,0
29558291,75,-0.0151,0.0210,1.0225,0.1221,0.0610,-0.2441,33.0000,6.0000,2.0000,0,1,480,1151,410,0
29563293,76,-0.0146,0.0220,1.0210,0.1221,0.1221,-0.2441,33.0000,6.0000,2.0000,0,1,465,1073,395,0
29568294,77,-0.0142,0.0200,1.0205,0.2441,0.1221,-0.1221,33.0000,6.0000,2.0000,0,1,466,1130,423,0
29573292,78,-0.0142,0.0190,1.0210,0.1221,0.0610,-0.1831,33.0000,6.0000,2.0000,0,1,472,1176,397,0
29578289,79,-0.0146,0.0200,1.0220,0.1221,0.1221,-0.1221,33.0000,6.0000,2.0000,0,1,479,1148,397,0
29583293,80,-0.0146,0.0200,1.0225,0.2441,0.1831,-0.1221,33.0000,6.0000,2.0000,0,1,490,1144,396,0
29588287,81,-0.0142,0.0200,1.0234,0.1831,0.1221,-0.1221,33.0000,6.0000,2.0000,0,1,465,1154,395,0
29593292,82,-0.0146,0.0205,1.0234,0.1221,0.1831,-0.2441,33.0000,6.0000,2.0000,0,1,491,1148,412,0
29598286,83,-0.0156,0.0205,1.0215,0.1221,0.0000,-0.3052,33.0000,6.0000,2.0000,0,1,471,1159,411,0
29603292,84,-0.0151,0.0200,1.0195,0.2441,0.0610,-0.3052,33.0000,6.0000,2.0000,0,1,489,1101,397,0
29608291,85,-0.0156,0.0205,1.0186,0.1831,0.0610,-0.1831,33.0000,6.0000,2.0000,0,1,471,1153,412,0
29613289,86,-0.0171,0.0210,1.0186,0.2441,-0.1221,-0.1831,33.0000,6.0000,2.0000,0,1,481,1154,399,0
29618291,87,-0.0161,0.0210,1.0205,0.3052,-0.1221,-0.2441,33.0000,6.0000,2.0000,0,1,488,1139,412,0
29623287,88,-0.0142,0.0215,1.0225,0.2441,0.0000,-0.3052,33.0000,6.0000,2.0000,0,1,470,1177,396,0
29628292,89,-0.0132,0.0215,1.0239,0.1831,0.0000,-0.3052,33.0000,6.0000,2.0000,0,1,490,1092,413,0
29633290,90,-0.0137,0.0220,1.0234,0.1831,0.1221,-0.3662,33.0000,4.0000,6.0000,1,1,463,1141,422,0
29638294,91,-0.0151,0.0225,1.0210,0.1221,0.1221,-0.3052,33.0000,4.0000,6.0000,0,1,463,1183,809,0
29643290,92,-0.0166,0.0225,1.0200,0.2441,0.0000,-0.3052,33.0000,4.0000,6.0000,0,1,479,1113,423,0
29648292,93,-0.0161,0.0220,1.0200,0.3052,0.0000,-0.1831,33.0000,4.0000,6.0000,0,1,464,1105,423,0
29653293,94,-0.0151,0.0210,1.0195,0.1221,0.0000,-0.2441,33.0000,4.0000,6.0000,0,1,481,1105,423,0
29658290,95,-0.0142,0.0215,1.0210,0.1221,0.0610,-0.2441,33.0000,4.0000,6.0000,0,1,479,1004,408,0
29663293,96,-0.0146,0.0225,1.0220,0.1221,0.1221,-0.2441,33.0000,4.0000,6.0000,0,1,468,1070,397,0
29668292,97,-0.0156,0.0225,1.0220,0.0610,0.0000,-0.3662,33.0000,4.0000,6.0000,0,1,473,1130,424,0
29673294,98,-0.0156,0.0225,1.0229,0.0610,0.1831,-0.2441,33.0000,4.0000,6.0000,0,1,481,1106,396,0
29678286,99,-0.0137,0.0225,1.0249,0.1221,0.1221,-0.2441,33.0000,4.0000,6.0000,0,1,465,1157,397,0
29683292,100,-0.0122,0.0215,1.0244,0.0000,0.1831,-0.3052,33.0000,4.0000,6.0000,0,1,499,1148,397,0
29688286,101,-0.0122,0.0215,1.0239,-0.2441,0.1831,-0.1831,33.0000,4.0000,6.0000,0,1,464,1108,412,0
29693290,102,-0.0142,0.0210,1.0234,-0.1221,0.2441,-0.2441,33.0000,4.0000,6.0000,0,1,491,1163,396,0
29698295,103,-0.0166,0.0200,1.0210,-0.1221,0.3052,-0.1831,33.0000,4.0000,6.0000,0,1,481,1155,414,0
29703293,104,-0.0176,0.0205,1.0200,0.0610,0.1221,-0.3052,33.0000,4.0000,6.0000,0,1,490,1147,397,0
29708286,105,-0.0166,0.0215,1.0210,0.0610,0.0610,-0.3052,33.0000,4.0000,6.0000,0,1,485,1144,412,0
29713295,106,-0.0142,0.0215,1.0220,-0.0610,0.2441,-0.2441,33.0000,4.0000,6.0000,0,1,484,1136,399,0
29718286,107,-0.0137,0.0205,1.0225,-0.0610,0.2441,-0.3052,33.0000,4.0000,6.0000,0,1,491,1144,412,0
29723292,108,-0.0151,0.0210,1.0229,0.0610,0.1831,-0.2441,33.0000,4.0000,6.0000,0,1,490,1176,395,0
29728293,109,-0.0166,0.0220,1.0229,0.1221,0.1221,-0.3052,33.0000,4.0000,6.0000,0,1,463,1238,422,0
29733295,110,-0.0171,0.0220,1.0225,0.1831,0.2441,-0.2441,32.0000,4.0000,3.0000,1,1,463,1166,398,0
29738287,111,-0.0171,0.0205,1.0229,0.0610,0.1221,-0.3662,32.0000,4.0000,3.0000,0,1,463,1151,813,0
29743293,112,-0.0161,0.0200,1.0229,0.0610,0.0610,-0.4883,32.0000,4.0000,3.0000,0,1,463,1145,416,0
29748287,113,-0.0142,0.0215,1.0215,0.0610,0.1831,-0.3662,32.0000,4.0000,3.0000,0,1,481,1175,423,0
29753288,114,-0.0137,0.0225,1.0200,0.0000,0.3052,-0.3052,32.0000,4.0000,3.0000,0,1,464,1145,401,0
29758295,115,-0.0151,0.0210,1.0190,-0.0610,0.2441,-0.3052,32.0000,4.0000,3.0000,0,1,472,1014,424,0
29763294,116,-0.0166,0.0190,1.0195,0.0000,0.1831,-0.3052,32.0000,4.0000,3.0000,0,1,473,1126,400,0
29768292,117,-0.0156,0.0200,1.0205,0.0000,0.0000,-0.2441,32.0000,4.0000,3.0000,0,1,479,1075,396,0
29773286,118,-0.0137,0.0220,1.0215,0.1221,0.0610,-0.3662,32.0000,4.0000,3.0000,0,1,466,1056,396,0
29778293,119,-0.0132,0.0229,1.0220,-0.0610,0.1221,-0.3052,32.0000,4.0000,3.0000,0,1,475,1163,397,0
29783290,120,-0.0137,0.0220,1.0210,0.0000,0.0000,-0.1831,32.0000,4.0000,3.0000,0,1,482,1138,395,0
29788294,121,-0.0137,0.0205,1.0205,0.0000,-0.0610,-0.2441,32.0000,4.0000,3.0000,0,1,491,1082,412,0
29793294,122,-0.0137,0.0195,1.0210,-0.1221,0.0000,-0.3052,32.0000,4.0000,3.0000,0,1,491,1101,398,0
29798286,123,-0.0146,0.0205,1.0220,0.0000,0.1831,-0.3052,32.0000,4.0000,3.0000,0,1,476,1093,412,0
29803291,124,-0.0151,0.0215,1.0229,0.0610,0.3662,-0.1221,32.0000,4.0000,3.0000,0,1,474,1129,411,0
29808289,125,-0.0146,0.0215,1.0229,0.0610,0.2441,-0.2441,32.0000,4.0000,3.0000,0,1,484,1147,413,0
29813294,126,-0.0146,0.0210,1.0225,0.1221,0.3662,-0.3052,32.0000,4.0000,3.0000,0,1,476,1142,414,0
29818290,127,-0.0156,0.0210,1.0220,0.1221,0.3662,-0.2441,32.0000,4.0000,3.0000,0,1,477,1140,397,0
29823293,128,-0.0151,0.0205,1.0210,0.0000,0.3052,-0.2441,32.0000,4.0000,3.0000,0,1,490,1184,404,0
29828294,129,-0.0146,0.0195,1.0205,0.0610,0.3662,-0.3052,32.0000,4.0000,3.0000,0,1,462,1134,422,0
29833293,130,-0.0146,0.0200,1.0205,0.1221,0.2441,-0.2441,32.0000,4.0000,3.0000,0,1,463,1165,397,0
29838290,131,-0.0146,0.0205,1.0210,0.0610,0.3052,-0.3052,33.0000,4.0000,1.0000,1,1,480,1167,423,0
29843293,132,-0.0156,0.0210,1.0210,0.0610,0.4272,-0.2441,33.0000,4.0000,1.0000,0,1,464,1146,787,0
29848292,133,-0.0171,0.0220,1.0205,0.0610,0.3662,-0.3052,33.0000,4.0000,1.0000,0,1,480,1180,423,0
29853294,134,-0.0176,0.0225,1.0200,0.0610,0.2441,-0.2441,33.0000,4.0000,1.0000,0,1,465,1147,399,0
29858291,135,-0.0171,0.0225,1.0200,0.1221,0.3052,-0.2441,33.0000,4.0000,1.0000,0,1,468,1153,423,0
29863290,136,-0.0166,0.0215,1.0205,0.1221,0.2441,-0.3662,33.0000,4.0000,1.0000,0,1,476,1126,397,0
29868287,137,-0.0166,0.0200,1.0205,0.1221,0.1831,-0.3662,33.0000,4.0000,1.0000,0,1,463,1154,397,0
29873321,138,-0.0166,0.0195,1.0210,0.1221,0.3052,-0.1831,33.0000,4.0000,1.0000,0,1,472,1156,397,0
29878291,139,-0.0156,0.0195,1.0210,0.0000,0.1831,-0.1831,33.0000,4.0000,1.0000,0,1,468,1151,397,0
29883288,140,-0.0151,0.0200,1.0210,0.1221,0.2441,-0.2441,33.0000,4.0000,1.0000,0,1,480,1111,395,0
29888289,141,-0.0142,0.0220,1.0215,0.1221,0.1221,-0.1221,33.0000,4.0000,1.0000,0,1,491,1154,412,0
29893290,142,-0.0142,0.0220,1.0225,0.1221,0.1221,-0.3052,33.0000,4.0000,1.0000,0,1,465,1172,410,0
29898292,143,-0.0151,0.0215,1.0234,0.1221,0.0610,-0.2441,33.0000,4.0000,1.0000,0,1,484,1142,413,0
29903286,144,-0.0151,0.0210,1.0234,0.1831,0.1831,-0.1831,33.0000,4.0000,1.0000,0,1,475,1153,412,0
29908288,145,-0.0146,0.0210,1.0229,0.1221,0.1831,-0.2441,33.0000,4.0000,1.0000,0,1,472,1159,398,0
29913291,146,-0.0151,0.0205,1.0225,0.1831,0.1831,-0.3052,33.0000,4.0000,1.0000,0,1,483,1147,410,0
29918291,147,-0.0146,0.0200,1.0229,0.1831,0.1831,-0.1221,33.0000,4.0000,1.0000,0,1,487,1153,396,0
29923292,148,-0.0142,0.0210,1.0229,0.1221,0.1221,-0.1221,33.0000,4.0000,1.0000,0,1,491,1184,410,0
29928292,149,-0.0146,0.0215,1.0225,0.0000,0.1831,-0.2441,33.0000,4.0000,1.0000,0,1,463,1153,422,0
29933288,150,-0.0151,0.0210,1.0225,0.1831,0.3052,-0.2441,33.0000,4.0000,1.0000,0,1,463,1128,411,0
29938287,151,-0.0161,0.0215,1.0225,0.2441,0.2441,-0.1221,34.0000,3.0000,7.0000,1,1,480,1124,423,0
29943287,152,-0.0161,0.0210,1.0220,0.1221,0.3052,-0.1831,34.0000,3.0000,7.0000,0,1,472,1155,804,0
29948286,153,-0.0151,0.0210,1.0215,0.1831,0.3662,-0.1221,34.0000,3.0000,7.0000,0,1,463,1148,398,0
29953293,154,-0.0142,0.0210,1.0210,0.2441,0.3662,-0.0610,34.0000,3.0000,7.0000,0,1,470,1152,412,0
29958291,155,-0.0146,0.0205,1.0210,0.1831,0.3662,-0.1221,34.0000,3.0000,7.0000,0,1,470,1047,423,0
29963286,156,-0.0171,0.0190,1.0210,0.3052,0.3662,-0.1831,34.0000,3.0000,7.0000,0,1,480,1135,416,0
29968294,157,-0.0190,0.0195,1.0205,0.3052,0.2441,-0.1831,34.0000,3.0000,7.0000,0,1,471,1149,397,0
29973289,158,-0.0190,0.0205,1.0195,0.3052,0.1831,-0.3052,34.0000,3.0000,7.0000,0,1,475,1178,397,0
29978294,159,-0.0181,0.0200,1.0190,0.3052,0.0610,-0.2441,34.0000,3.0000,7.0000,0,1,505,1149,396,0
29983291,160,-0.0161,0.0195,1.0190,0.4272,0.1221,-0.2441,34.0000,3.0000,7.0000,0,1,476,1146,412,0
29988287,161,-0.0137,0.0205,1.0195,0.5493,0.0000,-0.3052,34.0000,3.0000,7.0000,0,1,465,1160,399,0
29993291,162,-0.0132,0.0220,1.0205,0.4272,-0.0610,-0.3052,34.0000,3.0000,7.0000,0,1,485,1106,412,0
29998286,163,-0.0146,0.0225,1.0210,0.4272,-0.0610,-0.2441,34.0000,3.0000,7.0000,0,1,472,1149,401,0
30003286,164,-0.0146,0.0210,1.0215,0.4272,0.1831,-0.4272,34.0000,3.0000,7.0000,0,1,489,1155,412,0
30008295,165,-0.0132,0.0205,1.0225,0.4883,0.1221,-0.4272,34.0000,3.0000,7.0000,0,1,484,1148,405,0
30013288,166,-0.0122,0.0225,1.0229,0.4883,0.1221,-0.3052,34.0000,3.0000,7.0000,0,1,488,1139,412,0
30018286,167,-0.0122,0.0239,1.0225,0.3662,0.1221,-0.3662,34.0000,3.0000,7.0000,0,1,490,1187,405,0
30023289,168,-0.0127,0.0220,1.0225,0.3052,0.1831,-0.3052,34.0000,3.0000,7.0000,0,1,462,1164,423,0
30028293,169,-0.0137,0.0205,1.0225,0.3662,0.2441,-0.3052,34.0000,3.0000,7.0000,0,1,463,1163,397,0
30033293,170,-0.0146,0.0225,1.0225,0.4883,0.2441,-0.4272,34.0000,3.0000,7.0000,0,1,480,1169,425,0
30038292,171,-0.0142,0.0254,1.0254,0.2441,0.3052,-0.3662,31.0000,6.0000,2.0000,1,1,463,1155,408,0
30043292,172,-0.0112,0.0269,1.0303,0.1221,0.3662,-0.3052,31.0000,6.0000,2.0000,0,1,480,1145,807,0
30048294,173,-0.0083,0.0269,1.0327,-0.1221,0.5493,-0.3662,31.0000,6.0000,2.0000,0,1,473,1140,416,0
30053289,174,-0.0107,0.0234,1.0283,-0.2441,0.7324,-0.4272,31.0000,6.0000,2.0000,0,1,480,1149,423,0
30058293,175,-0.0146,0.0186,1.0200,-0.1221,0.6714,-0.3662,31.0000,6.0000,2.0000,0,1,471,1135,407,0
30063289,176,-0.0200,0.0161,1.0122,0.1831,0.7324,-0.3662,31.0000,6.0000,2.0000,0,1,472,1173,396,0
30068319,177,-0.0181,0.0264,1.0195,0.4883,0.2441,-0.2441,31.0000,6.0000,2.0000,0,1,466,1177,397,0
30073292,178,-0.0088,0.0288,1.0312,-0.6104,0.5493,-0.4272,31.0000,6.0000,2.0000,0,1,463,1149,396,0
30078291,179,-0.0132,0.0166,1.0244,-0.3052,1.0986,-0.1221,31.0000,6.0000,2.0000,0,1,464,1245,412,0
30083293,180,-0.0215,0.0176,1.0156,0.3052,0.6714,-0.1221,31.0000,6.0000,2.0000,0,1,491,1145,412,0
30088291,181,-0.0195,0.0239,1.0195,-0.4272,0.5493,-0.1221,31.0000,6.0000,2.0000,0,1,480,1141,414,0
30093289,182,-0.0156,0.0254,1.0225,-0.1831,0.7324,-0.1831,31.0000,6.0000,2.0000,0,1,485,1153,397,0
30098294,183,-0.0156,0.0229,1.0205,-0.1831,0.7324,-0.1831,31.0000,6.0000,2.0000,0,1,477,1152,412,0
30103289,184,-0.0151,0.0205,1.0205,-0.2441,0.6104,-0.1831,31.0000,6.0000,2.0000,0,1,487,1156,399,0
30108288,185,-0.0146,0.0210,1.0220,-0.2441,0.7324,-0.2441,31.0000,6.0000,2.0000,0,1,482,1141,412,0
30113286,186,-0.0161,0.0215,1.0225,-0.3052,0.7935,-0.2441,31.0000,6.0000,2.0000,0,1,487,1180,396,0
30118295,187,-0.0166,0.0210,1.0225,-0.1831,0.7324,-0.1831,31.0000,6.0000,2.0000,0,1,462,1209,412,0
30123304,188,-0.0161,0.0205,1.0225,-0.1221,0.7935,-0.1831,31.0000,6.0000,2.0000,0,1,463,1161,422,0
30128293,189,-0.0161,0.0205,1.0225,-0.0610,0.8545,-0.2441,31.0000,6.0000,2.0000,0,1,463,1136,399,0
30133288,190,-0.0156,0.0210,1.0220,-0.0610,0.7324,-0.1831,31.0000,6.0000,2.0000,0,1,480,1165,423,0
30138290,191,-0.0161,0.0215,1.0215,-0.1221,0.7935,-0.3052,32.0000,3.0000,6.0000,1,1,476,1178,415,0
30143290,192,-0.0156,0.0200,1.0210,-0.0610,0.9155,-0.2441,32.0000,3.0000,6.0000,0,1,464,1054,775,0
30148287,193,-0.0161,0.0190,1.0210,-0.0610,0.9155,-0.2441,32.0000,3.0000,6.0000,0,1,474,1145,425,0
30153292,194,-0.0166,0.0220,1.0229,0.0610,0.9155,-0.3052,32.0000,3.0000,6.0000,0,1,465,1053,405,0
30158288,195,-0.0166,0.0239,1.0215,0.0000,0.9155,-0.3052,32.0000,3.0000,6.0000,0,1,466,1127,422,0
30163291,196,-0.0195,0.0244,1.0186,0.0000,0.6714,-0.2441,32.0000,3.0000,6.0000,0,1,476,1121,397,0
30168292,197,-0.0190,0.0225,1.0186,-0.2441,0.4272,-0.3052,32.0000,3.0000,6.0000,0,1,463,1157,397,0
30173288,198,-0.0151,0.0181,1.0220,-0.2441,0.5493,-0.1831,32.0000,3.0000,6.0000,0,1,503,1143,396,0
30178293,199,-0.0161,0.0181,1.0215,0.0610,0.7935,-0.1831,32.0000,3.0000,6.0000,0,1,470,1149,412,0
30183288,200,-0.0210,0.0210,1.0151,0.0000,0.3662,-0.2441,32.0000,3.0000,6.0000,0,1,490,1144,398,0
30188290,201,-0.0210,0.0205,1.0146,-0.1831,0.2441,-0.1831,32.0000,3.0000,6.0000,0,1,480,1099,412,0
30193292,202,-0.0195,0.0215,1.0156,-0.0610,0.1221,-0.1221,32.0000,3.0000,6.0000,0,1,482,1151,395,0
30198289,203,-0.0171,0.0225,1.0195,0.0000,0.0610,-0.1221,32.0000,3.0000,6.0000,0,1,473,1168,412,0
30203291,204,-0.0146,0.0215,1.0244,-0.0610,0.1221,-0.1831,32.0000,3.0000,6.0000,0,1,488,1015,398,0
30208287,205,-0.0137,0.0210,1.0264,-0.0610,0.2441,-0.1831,32.0000,3.0000,6.0000,0,1,477,1061,412,0
30213287,206,-0.0151,0.0195,1.0234,0.0610,0.1831,-0.1831,32.0000,3.0000,6.0000,0,1,490,1183,401,0
30218294,207,-0.0166,0.0200,1.0205,0.1831,0.2441,-0.1831,32.0000,3.0000,6.0000,0,1,462,1159,423,0
30223292,208,-0.0176,0.0215,1.0195,0.0610,0.3052,-0.2441,32.0000,3.0000,6.0000,0,1,463,1190,408,0
30228293,209,-0.0176,0.0205,1.0205,0.1831,0.3052,-0.1221,32.0000,3.0000,6.0000,0,1,479,1130,419,0
30233293,210,-0.0161,0.0195,1.0210,0.2441,0.2441,-0.1221,32.0000,3.0000,6.0000,0,1,464,1141,395,0
30238289,211,-0.0156,0.0200,1.0210,0.4272,0.3052,-0.1831,33.0000,5.0000,2.0000,1,1,480,1148,423,0
30243292,212,-0.0171,0.0220,1.0210,0.5493,0.1831,-0.3052,33.0000,5.0000,2.0000,0,1,474,1143,779,0
30248288,213,-0.0181,0.0225,1.0200,0.4883,0.3052,-0.2441,33.0000,5.0000,2.0000,0,1,480,1150,423,0
30253286,214,-0.0181,0.0195,1.0176,0.6104,0.1831,-0.2441,33.0000,5.0000,2.0000,0,1,470,1045,425,0
30258289,215,-0.0186,0.0181,1.0161,0.8545,0.1221,-0.1831,33.0000,5.0000,2.0000,0,1,480,1154,397,0
30263310,216,-0.0186,0.0205,1.0161,0.9155,-0.1221,-0.1831,33.0000,5.0000,2.0000,0,1,463,1151,397,0
30268293,217,-0.0161,0.0234,1.0195,0.7935,-0.3052,-0.2441,33.0000,5.0000,2.0000,0,1,467,1157,396,0
30273287,218,-0.0137,0.0244,1.0220,0.6714,-0.2441,-0.1831,33.0000,5.0000,2.0000,0,1,508,1184,395,0
30278292,219,-0.0137,0.0234,1.0220,0.7324,-0.1831,-0.0610,33.0000,5.0000,2.0000,0,1,491,1158,412,0
