t_us, seq, ax, ay, az, gx, gy, gz, mx, my, mz, valid_mag_reading, valid, t_imu_us, t_serial_us, last_t_mag, missed
106083294,15096,-0.0322,0.0205,1.0195,-0.2441,0.6104,-0.3662,5.0000,-20.0000,-67.0000,0,1,491,1161,396,284
106088291,15097,-0.0308,0.0210,1.0200,-0.2441,0.6104,-0.3662,5.0000,-20.0000,-67.0000,0,1,507,1167,397,284
106093293,15098,-0.0298,0.0210,1.0220,-0.3662,0.6714,-0.3052,5.0000,-20.0000,-67.0000,0,1,477,1157,396,284
106098289,15099,-0.0308,0.0210,1.0220,-0.3052,0.4883,-0.3052,6.0000,-19.0000,-71.0000,1,1,501,1155,397,284
106103288,15100,-0.0327,0.0220,1.0205,-0.1221,0.6104,-0.3662,6.0000,-19.0000,-71.0000,0,1,508,1063,810,284
106108290,15101,-0.0327,0.0225,1.0200,-0.0610,0.6714,-0.3662,6.0000,-19.0000,-71.0000,0,1,490,1172,396,284
106113292,15102,-0.0327,0.0215,1.0195,-0.0610,0.5493,-0.3052,6.0000,-19.0000,-71.0000,0,1,490,1171,397,284
106118293,15103,-0.0317,0.0210,1.0200,-0.1221,0.4883,-0.3662,6.0000,-19.0000,-71.0000,0,1,507,1173,397,284
106123290,15104,-0.0308,0.0215,1.0215,-0.1831,0.5493,-0.3052,6.0000,-19.0000,-71.0000,0,1,506,1169,397,284
106128294,15105,-0.0312,0.0225,1.0239,-0.1221,0.7324,-0.2441,6.0000,-19.0000,-71.0000,0,1,507,1168,395,284
106133293,15106,-0.0312,0.0234,1.0249,-0.1221,0.7935,-0.2441,6.0000,-19.0000,-71.0000,0,1,462,1201,440,284
106138292,15107,-0.0308,0.0225,1.0244,-0.4272,0.7935,-0.3662,6.0000,-19.0000,-71.0000,0,1,463,1199,412,284
106143293,15108,-0.0308,0.0215,1.0249,-0.3662,0.7935,-0.3662,6.0000,-19.0000,-71.0000,0,1,463,1172,441,284
106148290,15109,-0.0303,0.0220,1.0249,-0.3052,1.0376,-0.3662,6.0000,-19.0000,-71.0000,0,1,463,1173,408,284
106153290,15110,-0.0317,0.0229,1.0249,-0.4883,1.0376,-0.4272,6.0000,-19.0000,-71.0000,0,1,463,1167,436,284
106158290,15111,-0.0327,0.0229,1.0239,-0.7324,1.1597,-0.4272,6.0000,-19.0000,-71.0000,0,1,463,1205,399,284
106163294,15112,-0.0327,0.0229,1.0239,-0.6714,1.0986,-0.3052,6.0000,-19.0000,-71.0000,0,1,463,1209,437,284
106168295,15113,-0.0317,0.0225,1.0239,-0.6104,1.0376,-0.3662,6.0000,-19.0000,-71.0000,0,1,463,1166,439,284
106173293,15114,-0.0322,0.0225,1.0225,-0.6104,1.0986,-0.4272,6.0000,-19.0000,-71.0000,0,1,463,1076,430,284
106178294,15115,-0.0337,0.0220,1.0200,-0.6714,1.1597,-0.4272,6.0000,-19.0000,-71.0000,0,1,463,1237,397,284
106183314,15116,-0.0352,0.0195,1.0195,-0.7324,0.9766,-0.4272,6.0000,-19.0000,-71.0000,0,1,462,1180,397,284
106188286,15117,-0.0347,0.0186,1.0210,-0.6714,1.0376,-0.3662,6.0000,-19.0000,-71.0000,0,1,462,1184,397,284
106193287,15118,-0.0332,0.0200,1.0220,-0.5493,1.1597,-0.3662,6.0000,-19.0000,-71.0000,0,1,462,1198,396,284
106198288,15119,-0.0337,0.0210,1.0220,-0.5493,1.0986,-0.2441,5.0000,-21.0000,-66.0000,1,1,465,1177,397,284
106203290,15120,-0.0347,0.0210,1.0205,-0.5493,1.0986,-0.3052,5.0000,-21.0000,-66.0000,0,1,507,1182,792,284
106208291,15121,-0.0352,0.0195,1.0200,-0.6104,1.2207,-0.2441,5.0000,-21.0000,-66.0000,0,1,476,1177,396,284
106213289,15122,-0.0347,0.0176,1.0205,-0.5493,1.1597,-0.3052,5.0000,-21.0000,-66.0000,0,1,498,1179,396,284
106218287,15123,-0.0342,0.0181,1.0200,-0.4883,1.0376,-0.2441,5.0000,-21.0000,-66.0000,0,1,501,1177,397,284
106223291,15124,-0.0342,0.0200,1.0195,-0.4883,1.1597,-0.3662,5.0000,-21.0000,-66.0000,0,1,508,1173,396,284
106228288,15125,-0.0337,0.0220,1.0215,-0.4883,1.2207,-0.3052,5.0000,-21.0000,-66.0000,0,1,487,1179,397,284
106233290,15126,-0.0327,0.0225,1.0239,-0.5493,1.0986,-0.3052,5.0000,-21.0000,-66.0000,0,1,496,1204,396,284
106238290,15127,-0.0312,0.0225,1.0249,-0.6104,1.0986,-0.3052,5.0000,-21.0000,-66.0000,0,1,495,1183,396,284
106243288,15128,-0.0317,0.0210,1.0229,-0.6714,1.2817,-0.3662,5.0000,-21.0000,-66.0000,0,1,507,1199,396,284
106248291,15129,-0.0337,0.0195,1.0220,-0.6104,1.1597,-0.2441,5.0000,-21.0000,-66.0000,0,1,462,1184,440,284
106253289,15130,-0.0347,0.0186,1.0225,-0.7324,1.1597,-0.2441,5.0000,-21.0000,-66.0000,0,1,463,1178,404,284
106258287,15131,-0.0347,0.0190,1.0220,-0.7324,1.1597,-0.3052,5.0000,-21.0000,-66.0000,0,1,463,1180,441,284
106263291,15132,-0.0347,0.0200,1.0210,-0.6714,1.2817,-0.3052,5.0000,-21.0000,-66.0000,0,1,463,1176,413,284
106268291,15133,-0.0342,0.0210,1.0200,-0.7935,1.2817,-0.4272,5.0000,-21.0000,-66.0000,0,1,463,1173,440,284
106273294,15134,-0.0342,0.0205,1.0190,-0.6104,1.2207,-0.2441,5.0000,-21.0000,-66.0000,0,1,462,1205,410,284
106278291,15135,-0.0342,0.0200,1.0200,-0.6714,1.3428,-0.3052,5.0000,-21.0000,-66.0000,0,1,462,1178,441,284
106283291,15136,-0.0347,0.0195,1.0215,-0.6714,1.2817,-0.3052,5.0000,-21.0000,-66.0000,0,1,463,1086,440,284
106288289,15137,-0.0347,0.0190,1.0215,-0.6104,1.2207,-0.3052,5.0000,-21.0000,-66.0000,0,1,462,1175,436,284
106293289,15138,-0.0347,0.0181,1.0190,-0.5493,1.2817,-0.2441,5.0000,-21.0000,-66.0000,0,1,463,1179,396,284
106298322,15139,-0.0352,0.0186,1.0176,-0.4883,1.3428,-0.3052,4.0000,-17.0000,-67.0000,1,1,463,1193,396,284
106303291,15140,-0.0352,0.0205,1.0190,-0.6104,1.2207,-0.3052,4.0000,-17.0000,-67.0000,0,1,463,1163,812,284
106308290,15141,-0.0347,0.0215,1.0215,-0.5493,1.1597,-0.3662,4.0000,-17.0000,-67.0000,0,1,506,1205,396,284
106313289,15142,-0.0347,0.0195,1.0234,-0.6714,1.2817,-0.2441,4.0000,-17.0000,-67.0000,0,1,495,1219,396,284
106318287,15143,-0.0356,0.0176,1.0225,-0.4883,1.2207,-0.2441,4.0000,-17.0000,-67.0000,0,1,508,1179,396,284
106323289,15144,-0.0356,0.0176,1.0200,-0.4883,1.2207,-0.3052,4.0000,-17.0000,-67.0000,0,1,479,1174,396,284
106328294,15145,-0.0342,0.0181,1.0195,-0.4272,1.1597,-0.3052,4.0000,-17.0000,-67.0000,0,1,507,1168,396,284
106333291,15146,-0.0337,0.0181,1.0195,-0.3662,1.0986,-0.2441,4.0000,-17.0000,-67.0000,0,1,507,1198,396,284
106338293,15147,-0.0347,0.0186,1.0200,-0.4272,1.0986,-0.3052,4.0000,-17.0000,-67.0000,0,1,495,1176,396,284
106343290,15148,-0.0361,0.0200,1.0200,-0.6104,1.1597,-0.2441,4.0000,-17.0000,-67.0000,0,1,500,1167,396,284
106348288,15149,-0.0376,0.0200,1.0205,-0.4883,1.0376,-0.3662,4.0000,-17.0000,-67.0000,0,1,507,1171,396,284
106353291,15150,-0.0376,0.0195,1.0210,-0.4272,1.0376,-0.3662,4.0000,-17.0000,-67.0000,0,1,504,1168,397,284
106358290,15151,-0.0371,0.0181,1.0205,-0.5493,0.9766,-0.3662,4.0000,-17.0000,-67.0000,0,1,507,1173,395,284
106363286,15152,-0.0366,0.0181,1.0195,-0.3662,0.7935,-0.2441,4.0000,-17.0000,-67.0000,0,1,463,1173,398,284
106368290,15153,-0.0366,0.0186,1.0181,-0.2441,0.7935,-0.3662,4.0000,-17.0000,-67.0000,0,1,463,1175,442,284
106373287,15154,-0.0361,0.0190,1.0176,-0.4883,0.7935,-0.2441,4.0000,-17.0000,-67.0000,0,1,463,1172,401,284
106378287,15155,-0.0361,0.0195,1.0190,-0.4883,0.6104,-0.3662,4.0000,-17.0000,-67.0000,0,1,463,1172,440,284
106383289,15156,-0.0361,0.0190,1.0215,-0.4272,0.6104,-0.3662,4.0000,-17.0000,-67.0000,0,1,463,1201,405,284
106388293,15157,-0.0356,0.0181,1.0215,-0.3052,0.6714,-0.2441,4.0000,-17.0000,-67.0000,0,1,462,1170,428,284
106393289,15158,-0.0361,0.0186,1.0200,-0.3662,0.6104,-0.2441,4.0000,-17.0000,-67.0000,0,1,463,1159,440,284
106398295,15159,-0.0366,0.0210,1.0195,-0.4272,0.6104,-0.3052,4.0000,-19.0000,-65.0000,1,1,463,1169,431,284
106403291,15160,-0.0361,0.0215,1.0205,-0.4272,0.5493,-0.1831,4.0000,-19.0000,-65.0000,0,1,463,1158,810,284
106408326,15161,-0.0356,0.0205,1.0205,-0.4883,0.5493,-0.2441,4.0000,-19.0000,-65.0000,0,1,463,1176,396,284
106413290,15162,-0.0361,0.0195,1.0195,-0.5493,0.4883,-0.1831,4.0000,-19.0000,-65.0000,0,1,462,1205,397,284
106418289,15163,-0.0381,0.0176,1.0176,-0.4883,0.5493,-0.1831,4.0000,-19.0000,-65.0000,0,1,507,1187,397,284
106423293,15164,-0.0386,0.0151,1.0156,-0.2441,0.3052,-0.1221,4.0000,-19.0000,-65.0000,0,1,464,1189,397,284
106428292,15165,-0.0386,0.0151,1.0156,-0.1221,0.2441,-0.2441,4.0000,-19.0000,-65.0000,0,1,508,1189,397,284
106433291,15166,-0.0371,0.0176,1.0166,-0.1221,0.3662,-0.2441,4.0000,-19.0000,-65.0000,0,1,474,1165,396,284
106438293,15167,-0.0371,0.0195,1.0161,-0.1831,0.2441,-0.1831,4.0000,-19.0000,-65.0000,0,1,507,1165,396,284
106443293,15168,-0.0376,0.0186,1.0161,-0.1221,-0.0610,-0.2441,4.0000,-19.0000,-65.0000,0,1,488,1172,397,284
106448289,15169,-0.0376,0.0176,1.0171,-0.0610,0.0610,-0.3052,4.0000,-19.0000,-65.0000,0,1,496,1160,396,284
106453292,15170,-0.0381,0.0186,1.0176,-0.1221,0.0000,-0.2441,4.0000,-19.0000,-65.0000,0,1,503,1151,396,284
106458291,15171,-0.0381,0.0195,1.0176,-0.1221,-0.1831,-0.1831,4.0000,-19.0000,-65.0000,0,1,503,1110,397,284
106463286,15172,-0.0366,0.0195,1.0176,-0.0610,-0.0610,-0.3052,4.0000,-19.0000,-65.0000,0,1,504,1159,398,284
106468290,15173,-0.0352,0.0195,1.0186,0.0000,-0.2441,-0.2441,4.0000,-19.0000,-65.0000,0,1,462,1186,395,284
106473290,15174,-0.0342,0.0190,1.0215,-0.0610,-0.3052,-0.3052,4.0000,-19.0000,-65.0000,0,1,463,1147,400,284
106478291,15175,-0.0342,0.0190,1.0239,-0.1221,-0.2441,-0.3052,4.0000,-19.0000,-65.0000,0,1,463,1152,443,284
106483286,15176,-0.0347,0.0215,1.0254,-0.1831,-0.2441,-0.2441,4.0000,-19.0000,-65.0000,0,1,463,1158,403,284
106488286,15177,-0.0347,0.0225,1.0244,-0.2441,-0.1831,-0.2441,4.0000,-19.0000,-65.0000,0,1,463,1164,429,284
106493291,15178,-0.0352,0.0200,1.0215,-0.2441,0.0000,-0.1831,4.0000,-19.0000,-65.0000,0,1,463,1168,440,284
106498290,15179,-0.0376,0.0171,1.0181,-0.2441,0.0610,-0.1831,4.0000,-19.0000,-65.0000,0,1,463,998,433,284
106503294,15180,-0.0400,0.0151,1.0151,-0.1221,-0.3052,-0.3662,5.0000,-17.0000,-65.0000,1,1,463,1044,439,284
106508295,15181,-0.0400,0.0137,1.0151,-0.0610,-0.6714,-0.2441,5.0000,-17.0000,-65.0000,0,1,463,1189,802,284
106513293,15182,-0.0381,0.0151,1.0171,0.0610,-0.7324,-0.1221,5.0000,-17.0000,-65.0000,0,1,463,1177,396,284
106518318,15183,-0.0361,0.0181,1.0195,0.1221,-0.6104,-0.1221,5.0000,-17.0000,-65.0000,0,1,463,1166,397,284
106523338,15184,-0.0356,0.0195,1.0220,0.0610,-0.6104,-0.1831,5.0000,-17.0000,-65.0000,0,1,463,1171,396,284
106528289,15185,-0.0356,0.0190,1.0215,-0.0610,-0.6104,-0.3052,5.0000,-17.0000,-65.0000,0,1,463,1192,396,284
106533288,15186,-0.0356,0.0186,1.0195,0.0610,-0.6104,-0.3052,5.0000,-17.0000,-65.0000,0,1,465,1186,396,284
106538294,15187,-0.0356,0.0181,1.0190,0.0000,-0.6714,-0.3052,5.0000,-17.0000,-65.0000,0,1,508,1158,397,284
106543290,15188,-0.0356,0.0181,1.0190,-0.0610,-0.6714,-0.3662,5.0000,-17.0000,-65.0000,0,1,470,1111,396,284
106548291,15189,-0.0347,0.0181,1.0195,0.0610,-0.6104,-0.4883,5.0000,-17.0000,-65.0000,0,1,500,1161,396,284
106553288,15190,-0.0347,0.0181,1.0205,0.0000,-0.6714,-0.3662,5.0000,-17.0000,-65.0000,0,1,502,1184,396,284
106558293,15191,-0.0347,0.0176,1.0205,-0.1221,-0.7324,-0.3662,5.0000,-17.0000,-65.0000,0,1,504,1114,396,284
106563289,15192,-0.0356,0.0176,1.0205,-0.0610,-0.6714,-0.3662,5.0000,-17.0000,-65.0000,0,1,502,1163,397,284
106568290,15193,-0.0356,0.0186,1.0220,-0.0610,-0.7324,-0.2441,5.0000,-17.0000,-65.0000,0,1,507,1192,397,284
106573288,15194,-0.0337,0.0205,1.0234,0.1221,-0.6714,-0.2441,5.0000,-17.0000,-65.0000,0,1,486,1164,396,284
106578286,15195,-0.0322,0.0210,1.0239,0.0000,-0.5493,-0.3052,5.0000,-17.0000,-65.0000,0,1,507,1161,395,284
106583295,15196,-0.0327,0.0195,1.0234,-0.1831,-0.3662,-0.1831,5.0000,-17.0000,-65.0000,0,1,463,1116,440,284
106588293,15197,-0.0337,0.0176,1.0225,-0.1221,-0.4272,-0.2441,5.0000,-17.0000,-65.0000,0,1,463,1172,440,284
106593288,15198,-0.0337,0.0166,1.0220,0.0000,-0.3662,-0.1831,5.0000,-17.0000,-65.0000,0,1,463,1159,429,284
106598291,15199,-0.0337,0.0166,1.0210,0.1221,-0.3662,-0.2441,5.0000,-17.0000,-65.0000,0,1,463,1118,440,284
106603291,15200,-0.0337,0.0176,1.0205,0.0610,-0.3662,-0.1831,5.0000,-19.0000,-66.0000,1,1,463,1161,433,284
106608288,15201,-0.0332,0.0181,1.0215,0.1221,-0.2441,-0.1831,5.0000,-19.0000,-66.0000,0,1,463,1178,809,284
106613294,15202,-0.0352,0.0156,1.0205,0.0000,-0.3052,-0.2441,5.0000,-19.0000,-66.0000,0,1,463,1205,433,284
106618287,15203,-0.0337,0.0171,1.0215,0.1831,-0.3052,-0.3052,5.0000,-19.0000,-66.0000,0,1,463,1018,437,284
106623293,15204,-0.0332,0.0195,1.0239,0.1831,-0.1221,-0.3662,5.0000,-19.0000,-66.0000,0,1,462,1195,405,284
106628292,15205,-0.0332,0.0210,1.0244,0.0610,-0.1221,-0.1831,5.0000,-19.0000,-66.0000,0,1,463,1180,441,284
106633289,15206,-0.0327,0.0200,1.0220,0.0000,-0.0610,-0.2441,5.0000,-19.0000,-66.0000,0,1,463,1186,396,284
106638334,15207,-0.0337,0.0181,1.0195,-0.0610,-0.0610,-0.3052,5.0000,-19.0000,-66.0000,0,1,462,1121,397,284
106643291,15208,-0.0356,0.0176,1.0195,-0.0610,-0.1221,-0.2441,5.0000,-19.0000,-66.0000,0,1,463,1209,396,284
106648293,15209,-0.0361,0.0171,1.0195,-0.0610,-0.1221,-0.2441,5.0000,-19.0000,-66.0000,0,1,465,1179,396,284
106653286,15210,-0.0352,0.0161,1.0195,0.0610,-0.2441,-0.2441,5.0000,-19.0000,-66.0000,0,1,504,1222,397,284
106658289,15211,-0.0337,0.0161,1.0205,0.1831,-0.2441,-0.3052,5.0000,-19.0000,-66.0000,0,1,508,1213,397,284
106663290,15212,-0.0342,0.0176,1.0220,0.2441,-0.1221,-0.3052,5.0000,-19.0000,-66.0000,0,1,490,1180,397,284
106668294,15213,-0.0352,0.0195,1.0210,0.0610,-0.2441,-0.2441,5.0000,-19.0000,-66.0000,0,1,492,1172,397,284
106673289,15214,-0.0356,0.0190,1.0190,0.1831,-0.3052,-0.3662,5.0000,-19.0000,-66.0000,0,1,495,1179,397,284
106678294,15215,-0.0361,0.0176,1.0195,0.1221,-0.3662,-0.2441,5.0000,-19.0000,-66.0000,0,1,504,1181,396,284
106683291,15216,-0.0361,0.0176,1.0195,0.1221,-0.3662,-0.3052,5.0000,-19.0000,-66.0000,0,1,502,1182,397,284
106688290,15217,-0.0342,0.0171,1.0195,0.1831,-0.2441,-0.3052,5.0000,-19.0000,-66.0000,0,1,483,1177,397,284
106693290,15218,-0.0317,0.0176,1.0220,0.3052,-0.3052,-0.2441,5.0000,-19.0000,-66.0000,0,1,503,1176,397,284
106698290,15219,-0.0308,0.0200,1.0249,0.2441,-0.1221,-0.3052,5.0000,-19.0000,-66.0000,0,1,507,1173,395,284
106703288,15220,-0.0317,0.0205,1.0249,0.0610,-0.1221,-0.2441,5.0000,-20.0000,-67.0000,1,1,463,1170,440,284
106708291,15221,-0.0332,0.0190,1.0239,0.0610,-0.0610,-0.2441,5.0000,-20.0000,-67.0000,0,1,463,1163,811,284
106713286,15222,-0.0342,0.0181,1.0234,-0.1221,0.1221,-0.3662,5.0000,-20.0000,-67.0000,0,1,463,1164,396,284
106718288,15223,-0.0342,0.0186,1.0229,0.0000,0.0000,-0.3662,5.0000,-20.0000,-67.0000,0,1,463,1155,413,284
106723289,15224,-0.0337,0.0200,1.0239,-0.1221,0.0610,-0.3052,5.0000,-20.0000,-67.0000,0,1,462,1060,439,284
106728292,15225,-0.0327,0.0210,1.0254,-0.2441,0.1831,-0.1831,5.0000,-20.0000,-67.0000,0,1,463,1144,416,284
106733295,15226,-0.0322,0.0195,1.0254,-0.3052,0.3662,-0.1831,5.0000,-20.0000,-67.0000,0,1,462,1156,440,284
106738290,15227,-0.0332,0.0171,1.0239,-0.3052,0.3052,-0.2441,5.0000,-20.0000,-67.0000,0,1,463,1161,409,284
106743286,15228,-0.0342,0.0161,1.0220,-0.2441,0.2441,-0.3052,5.0000,-20.0000,-67.0000,0,1,463,1073,396,284
106748306,15229,-0.0342,0.0161,1.0205,-0.1831,0.2441,-0.1831,5.0000,-20.0000,-67.0000,0,1,463,1171,396,284
106753323,15230,-0.0337,0.0171,1.0205,-0.0610,0.2441,-0.1831,5.0000,-20.0000,-67.0000,0,1,463,1206,396,284
106758289,15231,-0.0332,0.0176,1.0225,-0.1221,0.1221,-0.2441,5.0000,-20.0000,-67.0000,0,1,462,1178,397,284
106763294,15232,-0.0322,0.0181,1.0239,-0.1221,0.3662,-0.2441,5.0000,-20.0000,-67.0000,0,1,507,1176,396,284
106768288,15233,-0.0317,0.0190,1.0239,-0.3052,0.4883,-0.3052,5.0000,-20.0000,-67.0000,0,1,487,1166,398,284
106773288,15234,-0.0322,0.0195,1.0239,-0.4883,0.4272,-0.0610,5.0000,-20.0000,-67.0000,0,1,464,1159,396,284
106778292,15235,-0.0332,0.0190,1.0239,-0.4272,0.4272,-0.1221,5.0000,-20.0000,-67.0000,0,1,489,1166,397,284
106783290,15236,-0.0337,0.0186,1.0229,-0.4272,0.4272,0.0000,5.0000,-20.0000,-67.0000,0,1,489,1197,397,284
106788287,15237,-0.0332,0.0186,1.0220,-0.6104,0.4272,-0.1221,5.0000,-20.0000,-67.0000,0,1,490,1119,397,284
106793291,15238,-0.0332,0.0171,1.0210,-0.6104,0.4883,-0.1221,5.0000,-20.0000,-67.0000,0,1,496,1159,396,284
106798291,15239,-0.0332,0.0171,1.0205,-0.5493,0.4883,-0.1221,5.0000,-20.0000,-67.0000,0,1,498,1152,397,284
106803292,15240,-0.0332,0.0181,1.0215,-0.6104,0.5493,-0.1831,4.0000,-21.0000,-69.0000,1,1,501,1161,396,284
106808293,15241,-0.0337,0.0181,1.0220,-0.5493,0.6714,-0.2441,4.0000,-21.0000,-69.0000,0,1,506,1191,765,284
106813292,15242,-0.0352,0.0171,1.0220,-0.4883,0.6714,-0.2441,4.0000,-21.0000,-69.0000,0,1,462,1172,440,284
106818287,15243,-0.0347,0.0171,1.0220,-0.4272,0.5493,-0.1831,4.0000,-21.0000,-69.0000,0,1,462,1169,411,284
106823291,15244,-0.0342,0.0171,1.0220,-0.3662,0.5493,-0.1831,4.0000,-21.0000,-69.0000,0,1,463,1174,425,284
106828293,15245,-0.0347,0.0166,1.0215,-0.3662,0.6714,-0.2441,4.0000,-21.0000,-69.0000,0,1,462,1175,441,284
106833290,15246,-0.0356,0.0176,1.0220,-0.2441,0.5493,-0.1831,4.0000,-21.0000,-69.0000,0,1,462,1176,425,284
106838289,15247,-0.0356,0.0176,1.0234,-0.2441,0.5493,-0.1831,4.0000,-21.0000,-69.0000,0,1,462,1180,441,284
106843286,15248,-0.0342,0.0176,1.0244,-0.3052,0.7324,-0.0610,4.0000,-21.0000,-69.0000,0,1,463,1211,427,284
106848292,15249,-0.0332,0.0181,1.0229,-0.1831,0.8545,-0.1221,4.0000,-21.0000,-69.0000,0,1,463,1160,440,284
106853293,15250,-0.0337,0.0181,1.0215,-0.2441,0.6714,-0.1831,4.0000,-21.0000,-69.0000,0,1,463,1199,396,284
106858286,15251,-0.0352,0.0166,1.0225,-0.3052,0.6104,-0.1831,4.0000,-21.0000,-69.0000,0,1,463,1199,436,284
106863293,15252,-0.0352,0.0151,1.0229,-0.2441,0.6104,-0.0610,4.0000,-21.0000,-69.0000,0,1,463,1176,397,284
106868316,15253,-0.0337,0.0166,1.0225,-0.0610,0.7324,-0.1221,4.0000,-21.0000,-69.0000,0,1,463,1184,396,284
106873294,15254,-0.0347,0.0190,1.0210,-0.1831,0.7935,-0.0610,4.0000,-21.0000,-69.0000,0,1,462,1190,397,284
106878287,15255,-0.0356,0.0190,1.0195,-0.3052,0.6714,-0.0610,4.0000,-21.0000,-69.0000,0,1,506,1159,396,284
106883289,15256,-0.0352,0.0176,1.0205,-0.2441,0.6104,-0.0610,4.0000,-21.0000,-69.0000,0,1,489,1217,397,284
106888287,15257,-0.0347,0.0176,1.0220,-0.2441,0.7324,-0.0610,4.0000,-21.0000,-69.0000,0,1,508,1199,396,284
106893291,15258,-0.0352,0.0166,1.0229,-0.1831,0.6104,-0.1831,4.0000,-21.0000,-69.0000,0,1,471,1174,396,284
106898291,15259,-0.0356,0.0161,1.0229,-0.2441,0.6104,-0.1221,4.0000,-21.0000,-69.0000,0,1,493,1178,396,284
106903286,15260,-0.0352,0.0156,1.0215,-0.2441,0.6104,-0.1221,4.0000,-18.0000,-71.0000,1,1,496,1205,397,284
106908292,15261,-0.0342,0.0156,1.0210,-0.2441,0.5493,-0.2441,4.0000,-18.0000,-71.0000,0,1,503,1128,766,284
106913286,15262,-0.0342,0.0166,1.0215,-0.0610,0.4883,-0.1831,4.0000,-18.0000,-71.0000,0,1,502,1181,396,284
106918288,15263,-0.0347,0.0161,1.0229,0.0000,0.6714,-0.1221,4.0000,-18.0000,-71.0000,0,1,488,1175,396,284
106923292,15264,-0.0347,0.0166,1.0234,-0.1831,0.6104,-0.1831,4.0000,-18.0000,-71.0000,0,1,488,1127,397,284
106928287,15265,-0.0332,0.0171,1.0229,-0.1221,0.6104,-0.1221,4.0000,-18.0000,-71.0000,0,1,507,1178,395,284
106933290,15266,-0.0322,0.0171,1.0229,0.0610,0.5493,-0.1221,4.0000,-18.0000,-71.0000,0,1,463,1166,440,284
106938287,15267,-0.0332,0.0161,1.0220,0.0610,0.7324,-0.1831,4.0000,-18.0000,-71.0000,0,1,463,1172,409,284
106943293,15268,-0.0356,0.0151,1.0186,0.3052,0.8545,-0.1831,4.0000,-18.0000,-71.0000,0,1,463,1179,440,284
106948294,15269,-0.0376,0.0151,1.0166,0.2441,0.6714,-0.0610,4.0000,-18.0000,-71.0000,0,1,462,1175,401,284
106953287,15270,-0.0381,0.0156,1.0166,0.2441,0.5493,-0.2441,4.0000,-18.0000,-71.0000,0,1,463,1174,413,284
106958286,15271,-0.0371,0.0161,1.0171,0.3052,0.4272,-0.2441,4.0000,-18.0000,-71.0000,0,1,463,1181,440,284
106963292,15272,-0.0352,0.0176,1.0200,0.3052,0.3662,-0.1831,4.0000,-18.0000,-71.0000,0,1,463,1172,418,284
106968289,15273,-0.0337,0.0195,1.0225,0.1831,0.3662,-0.1221,4.0000,-18.0000,-71.0000,0,1,463,1161,440,284
106973289,15274,-0.0342,0.0210,1.0225,0.1221,0.4272,-0.1831,4.0000,-18.0000,-71.0000,0,1,462,1171,413,284
106978294,15275,-0.0361,0.0205,1.0210,0.0610,0.4883,-0.2441,4.0000,-18.0000,-71.0000,0,1,463,1197,440,284
106983286,15276,-0.0371,0.0190,1.0195,0.0000,0.3052,-0.1831,4.0000,-18.0000,-71.0000,0,1,463,1162,397,284
106988286,15277,-0.0361,0.0176,1.0205,-0.1221,0.3662,-0.3052,4.0000,-18.0000,-71.0000,0,1,463,1168,396,284
106993288,15278,-0.0347,0.0181,1.0234,-0.1221,0.3662,-0.1831,4.0000,-18.0000,-71.0000,0,1,463,1189,397,284
106998294,15279,-0.0332,0.0190,1.0249,-0.1221,0.3052,-0.1831,4.0000,-18.0000,-71.0000,0,1,507,1203,396,284
107003293,15280,-0.0332,0.0200,1.0244,-0.3052,0.4272,-0.2441,4.0000,-19.0000,-66.0000,1,1,464,1175,397,284
107008293,15281,-0.0347,0.0205,1.0234,-0.3662,0.4883,-0.0610,4.0000,-19.0000,-66.0000,0,1,507,1179,809,284
107013295,15282,-0.0361,0.0190,1.0234,-0.3052,0.4883,-0.0610,4.0000,-19.0000,-66.0000,0,1,474,1178,397,284
107018287,15283,-0.0376,0.0171,1.0234,-0.3662,0.4272,-0.1221,4.0000,-19.0000,-66.0000,0,1,496,1177,396,284
107023289,15284,-0.0366,0.0151,1.0220,-0.4883,0.2441,-0.2441,4.0000,-19.0000,-66.0000,0,1,484,1207,396,284
107028294,15285,-0.0337,0.0166,1.0234,-0.4272,0.4883,-0.1221,4.0000,-19.0000,-66.0000,0,1,480,1183,397,284
107033289,15286,-0.0327,0.0195,1.0244,-0.4883,0.4883,-0.0610,4.0000,-19.0000,-66.0000,0,1,496,1179,396,284
107038289,15287,-0.0347,0.0200,1.0215,-0.5493,0.4883,-0.0610,4.0000,-19.0000,-66.0000,0,1,499,1179,396,284
107043292,15288,-0.0366,0.0181,1.0171,-0.4883,0.4883,-0.1221,4.0000,-19.0000,-66.0000,0,1,500,1174,396,284
107048288,15289,-0.0371,0.0146,1.0142,-0.4272,0.2441,-0.1221,4.0000,-19.0000,-66.0000,0,1,508,1169,395,284
107053287,15290,-0.0376,0.0132,1.0151,-0.3662,0.1831,-0.1831,4.0000,-19.0000,-66.0000,0,1,507,1182,395,284
107058286,15291,-0.0371,0.0151,1.0181,-0.3662,0.1221,-0.1221,4.0000,-19.0000,-66.0000,0,1,463,1181,440,284
107063294,15292,-0.0361,0.0166,1.0220,-0.3662,0.1831,-0.1221,4.0000,-19.0000,-66.0000,0,1,463,1173,419,284
107068293,15293,-0.0352,0.0171,1.0229,-0.2441,0.1831,-0.1831,4.0000,-19.0000,-66.0000,0,1,463,1181,441,284
