t_us, seq, ax, ay, az, gx, gy, gz, mx, my, mz, valid_mag_reading, valid, t_imu_us, t_serial_us, last_t_mag, missed
37536256,1769,-0.0439,0.0049,1.0210,0.1221,0.1221,-0.1831,5.0000,41.0000,62.0000,0,1,465,1161,396,0
37541253,1770,-0.0435,0.0049,1.0205,0.0610,0.2441,-0.1831,5.0000,41.0000,62.0000,0,1,482,1164,396,0
37546248,1771,-0.0430,0.0054,1.0190,0.0610,0.3052,-0.3052,5.0000,41.0000,62.0000,0,1,492,1172,396,0
37551248,1772,-0.0430,0.0054,1.0190,0.1221,0.3052,-0.3662,5.0000,41.0000,62.0000,0,1,481,1159,397,0
37556248,1773,-0.0430,0.0054,1.0210,0.0610,0.2441,-0.3052,5.0000,41.0000,62.0000,0,1,506,1162,397,0
37561251,1774,-0.0420,0.0063,1.0220,0.0610,0.2441,-0.2441,5.0000,41.0000,62.0000,0,1,490,1162,397,0
37566254,1775,-0.0430,0.0059,1.0210,0.0610,0.1831,-0.2441,5.0000,41.0000,62.0000,0,1,489,1174,396,0
37571249,1776,-0.0439,0.0039,1.0195,0.0610,0.1831,-0.1221,5.0000,41.0000,62.0000,0,1,489,1166,397,0
37576249,1777,-0.0435,0.0024,1.0210,0.0000,0.1831,-0.0610,5.0000,41.0000,62.0000,0,1,507,1171,394,0
37581255,1778,-0.0430,0.0034,1.0220,0.0000,0.1831,-0.0610,5.0000,41.0000,62.0000,0,1,490,1122,396,0
37586248,1779,-0.0435,0.0054,1.0220,0.1221,0.2441,-0.1221,5.0000,41.0000,62.0000,0,1,463,1124,425,0
37591254,1780,-0.0435,0.0068,1.0210,0.0610,0.4272,-0.2441,5.0000,41.0000,62.0000,0,1,463,1162,428,0
37596256,1781,-0.0430,0.0059,1.0210,-0.1221,0.3052,-0.2441,6.0000,40.0000,62.0000,1,1,463,1169,426,0
37601256,1782,-0.0425,0.0049,1.0215,0.0000,0.2441,-0.1831,6.0000,40.0000,62.0000,0,1,463,1142,782,0
37606248,1783,-0.0420,0.0039,1.0210,0.0000,0.1831,-0.1831,6.0000,40.0000,62.0000,0,1,462,1097,440,0
37611250,1784,-0.0425,0.0029,1.0200,-0.1221,0.2441,-0.1831,6.0000,40.0000,62.0000,0,1,463,1106,413,0
37616256,1785,-0.0425,0.0029,1.0205,0.1221,0.2441,-0.1831,6.0000,40.0000,62.0000,0,1,463,1148,423,0
37621248,1786,-0.0420,0.0034,1.0220,0.1221,0.3052,-0.3052,6.0000,40.0000,62.0000,0,1,462,1038,396,0
37626254,1787,-0.0420,0.0044,1.0210,0.0610,0.2441,-0.1831,6.0000,40.0000,62.0000,0,1,462,1131,421,0
37631254,1788,-0.0425,0.0049,1.0195,0.1221,0.1831,-0.0610,6.0000,40.0000,62.0000,0,1,463,1167,396,0
37636282,1789,-0.0430,0.0044,1.0200,-0.0610,0.2441,-0.3052,6.0000,40.0000,62.0000,0,1,479,1120,396,0
37641252,1790,-0.0430,0.0039,1.0210,0.0000,0.2441,-0.3662,6.0000,40.0000,62.0000,0,1,480,1185,396,0
37646249,1791,-0.0420,0.0039,1.0205,0.1221,0.1831,-0.2441,6.0000,40.0000,62.0000,0,1,491,1108,396,0
37651252,1792,-0.0415,0.0044,1.0200,0.1831,0.1831,-0.3052,6.0000,40.0000,62.0000,0,1,509,1153,396,0
37656253,1793,-0.0425,0.0044,1.0195,0.0000,0.3052,-0.2441,6.0000,40.0000,62.0000,0,1,480,1153,396,0
37661256,1794,-0.0430,0.0039,1.0200,0.1221,0.1831,-0.1831,6.0000,40.0000,62.0000,0,1,502,1104,396,0
37666256,1795,-0.0439,0.0039,1.0205,0.0000,0.2441,-0.1221,6.0000,40.0000,62.0000,0,1,498,1152,396,0
37671248,1796,-0.0430,0.0039,1.0210,0.0610,0.3052,-0.1221,6.0000,40.0000,62.0000,0,1,505,1108,396,0
37676252,1797,-0.0420,0.0044,1.0225,0.0000,0.1831,-0.2441,6.0000,40.0000,62.0000,0,1,492,1142,396,0
37681254,1798,-0.0425,0.0044,1.0229,0.0610,0.3052,-0.1831,6.0000,40.0000,62.0000,0,1,488,1106,397,0
37686255,1799,-0.0430,0.0049,1.0220,0.0610,0.3052,-0.1221,6.0000,40.0000,62.0000,0,1,504,1148,395,0
37691252,1800,-0.0425,0.0059,1.0210,0.1831,0.0610,-0.1221,6.0000,40.0000,62.0000,0,1,463,1141,413,0
37696255,1801,-0.0425,0.0063,1.0210,0.0610,0.3052,-0.3052,5.0000,39.0000,60.0000,1,1,463,1142,426,0
37701254,1802,-0.0425,0.0059,1.0215,0.0610,0.3052,-0.1831,5.0000,39.0000,60.0000,0,1,463,1144,770,0
37706248,1803,-0.0420,0.0049,1.0225,0.0000,0.0610,-0.1831,5.0000,39.0000,60.0000,0,1,463,1145,423,0
37711256,1804,-0.0425,0.0039,1.0229,0.0000,0.3052,-0.2441,5.0000,39.0000,60.0000,0,1,463,1102,433,0
37716254,1805,-0.0435,0.0034,1.0215,0.0000,0.3662,-0.1831,5.0000,39.0000,60.0000,0,1,462,1021,427,0
37721249,1806,-0.0439,0.0039,1.0195,0.1831,0.3052,-0.3662,5.0000,39.0000,60.0000,0,1,463,1108,433,0
37726257,1807,-0.0444,0.0049,1.0190,0.1221,0.1221,-0.2441,5.0000,39.0000,60.0000,0,1,463,1176,425,0
37731254,1808,-0.0430,0.0054,1.0200,0.1831,0.2441,-0.1831,5.0000,39.0000,60.0000,0,1,463,1139,395,0
37736257,1809,-0.0425,0.0039,1.0215,0.0610,0.3052,-0.1221,5.0000,39.0000,60.0000,0,1,462,1144,397,0
37741255,1810,-0.0430,0.0024,1.0215,0.0000,0.2441,-0.1831,5.0000,39.0000,60.0000,0,1,463,1133,396,0
37746253,1811,-0.0430,0.0034,1.0210,0.1221,0.2441,-0.1831,5.0000,39.0000,60.0000,0,1,480,1139,396,0
37751249,1812,-0.0439,0.0044,1.0195,0.1831,0.3662,-0.3052,5.0000,39.0000,60.0000,0,1,492,1181,396,0
37756252,1813,-0.0444,0.0054,1.0195,0.0610,0.1831,-0.2441,5.0000,39.0000,60.0000,0,1,488,1156,396,0
37761253,1814,-0.0444,0.0059,1.0205,-0.0610,0.1831,-0.2441,5.0000,39.0000,60.0000,0,1,491,1159,397,0
37766256,1815,-0.0425,0.0049,1.0210,0.0610,0.2441,-0.3662,5.0000,39.0000,60.0000,0,1,479,1156,396,0
37771249,1816,-0.0410,0.0044,1.0200,0.0610,0.1221,-0.2441,5.0000,39.0000,60.0000,0,1,500,1152,396,0
37776255,1817,-0.0410,0.0039,1.0190,0.0610,0.1831,-0.1831,5.0000,39.0000,60.0000,0,1,489,1149,396,0
37781249,1818,-0.0420,0.0034,1.0190,0.0610,0.1831,-0.2441,5.0000,39.0000,60.0000,0,1,487,1156,396,0
37786249,1819,-0.0420,0.0034,1.0186,0.0000,0.3052,-0.3052,5.0000,39.0000,60.0000,0,1,473,1158,397,0
37791249,1820,-0.0425,0.0039,1.0200,0.0000,0.2441,-0.3052,5.0000,39.0000,60.0000,0,1,496,1099,395,0
37796256,1821,-0.0425,0.0049,1.0215,0.1221,0.3662,-0.3052,6.0000,39.0000,63.0000,1,1,490,1105,412,0
37801251,1822,-0.0430,0.0044,1.0220,0.0610,0.3052,-0.3052,6.0000,39.0000,63.0000,0,1,463,1162,766,0
37806255,1823,-0.0430,0.0044,1.0215,0.0000,0.3052,-0.3052,6.0000,39.0000,63.0000,0,1,463,1156,413,0
37811256,1824,-0.0430,0.0044,1.0210,0.0610,0.1831,-0.2441,6.0000,39.0000,63.0000,0,1,463,1112,425,0
37816248,1825,-0.0430,0.0044,1.0190,0.0000,0.3052,-0.1831,6.0000,39.0000,63.0000,0,1,463,1165,411,0
37821248,1826,-0.0425,0.0044,1.0181,0.0000,0.3052,-0.1221,6.0000,39.0000,63.0000,0,1,463,1109,426,0
37826255,1827,-0.0425,0.0039,1.0200,0.0610,0.3052,-0.1831,6.0000,39.0000,63.0000,0,1,463,1108,426,0
37831249,1828,-0.0430,0.0044,1.0215,0.0000,0.3052,-0.1831,6.0000,39.0000,63.0000,0,1,463,1153,425,0
37836252,1829,-0.0430,0.0049,1.0210,0.0000,0.1831,-0.2441,6.0000,39.0000,63.0000,0,1,462,1104,397,0
37841257,1830,-0.0425,0.0054,1.0200,0.0610,0.2441,-0.2441,6.0000,39.0000,63.0000,0,1,463,1109,423,0
37846257,1831,-0.0425,0.0049,1.0195,0.0610,0.2441,-0.1831,6.0000,39.0000,63.0000,0,1,463,1186,396,0
37851252,1832,-0.0430,0.0039,1.0200,0.0000,0.3052,-0.2441,6.0000,39.0000,63.0000,0,1,480,1160,396,0
37856249,1833,-0.0430,0.0039,1.0210,0.0610,0.1831,-0.2441,6.0000,39.0000,63.0000,0,1,480,1121,397,0
37861249,1834,-0.0425,0.0044,1.0225,0.0000,0.1221,-0.2441,6.0000,39.0000,63.0000,0,1,481,1196,396,0
37866253,1835,-0.0420,0.0054,1.0210,-0.1221,0.3662,-0.1831,6.0000,39.0000,63.0000,0,1,478,1120,396,0
37871251,1836,-0.0420,0.0059,1.0200,0.0000,0.2441,-0.3052,6.0000,39.0000,63.0000,0,1,463,1166,396,0
37876249,1837,-0.0420,0.0054,1.0205,0.0610,0.3052,-0.1221,6.0000,39.0000,63.0000,0,1,493,1117,396,0
37881250,1838,-0.0405,0.0049,1.0210,0.0610,0.3052,-0.1831,6.0000,39.0000,63.0000,0,1,501,1160,397,0
37886250,1839,-0.0400,0.0049,1.0210,0.1221,0.1831,-0.1831,6.0000,39.0000,63.0000,0,1,479,1161,396,0
37891256,1840,-0.0415,0.0049,1.0200,0.0610,0.3052,-0.1831,6.0000,39.0000,63.0000,0,1,481,1165,396,0
37896257,1841,-0.0425,0.0054,1.0200,0.0000,0.3662,-0.1831,6.0000,39.0000,62.0000,1,1,496,1165,396,0
37901256,1842,-0.0415,0.0054,1.0215,-0.0610,0.3052,-0.2441,6.0000,39.0000,62.0000,0,1,477,1118,763,0
37906253,1843,-0.0415,0.0059,1.0225,0.0610,0.2441,-0.2441,6.0000,39.0000,62.0000,0,1,490,1159,412,0
37911253,1844,-0.0425,0.0059,1.0225,0.0000,0.2441,-0.1831,6.0000,39.0000,62.0000,0,1,463,1162,412,0
37916249,1845,-0.0435,0.0059,1.0229,-0.0610,0.2441,-0.3662,6.0000,39.0000,62.0000,0,1,462,1113,438,0
37921250,1846,-0.0439,0.0059,1.0225,0.0610,0.2441,-0.2441,6.0000,39.0000,62.0000,0,1,463,1163,412,0
37926249,1847,-0.0430,0.0054,1.0220,0.1221,0.2441,-0.2441,6.0000,39.0000,62.0000,0,1,463,1162,440,0
37931252,1848,-0.0415,0.0044,1.0215,0.0000,0.3052,-0.1831,6.0000,39.0000,62.0000,0,1,462,1152,436,0
37936250,1849,-0.0415,0.0039,1.0210,0.1221,0.3052,-0.1831,6.0000,39.0000,62.0000,0,1,463,1152,420,0
37941250,1850,-0.0425,0.0034,1.0210,0.0610,0.2441,-0.1831,6.0000,39.0000,62.0000,0,1,463,1054,396,0
37946252,1851,-0.0430,0.0039,1.0210,0.0610,0.3052,-0.2441,6.0000,39.0000,62.0000,0,1,463,1152,424,0
37951251,1852,-0.0435,0.0039,1.0205,0.0000,0.2441,-0.1831,6.0000,39.0000,62.0000,0,1,463,1175,396,0
37956252,1853,-0.0439,0.0044,1.0210,0.1221,0.2441,-0.1221,6.0000,39.0000,62.0000,0,1,480,1159,396,0
37961249,1854,-0.0430,0.0044,1.0205,0.0610,0.1221,-0.3052,6.0000,39.0000,62.0000,0,1,506,1175,397,0
37966248,1855,-0.0420,0.0034,1.0205,0.0000,0.3052,-0.2441,6.0000,39.0000,62.0000,0,1,504,1181,397,0
37971251,1856,-0.0425,0.0029,1.0200,0.0000,0.3052,-0.2441,6.0000,39.0000,62.0000,0,1,488,1118,397,0
37976251,1857,-0.0425,0.0020,1.0186,0.0610,0.2441,-0.2441,6.0000,39.0000,62.0000,0,1,470,1113,396,0
37981253,1858,-0.0420,0.0015,1.0181,0.0610,0.2441,-0.1831,6.0000,39.0000,62.0000,0,1,497,1163,397,0
37986253,1859,-0.0415,0.0024,1.0200,0.0000,0.2441,-0.1221,6.0000,39.0000,62.0000,0,1,500,1160,396,0
37991251,1860,-0.0415,0.0029,1.0215,0.0000,0.1221,-0.2441,6.0000,39.0000,62.0000,0,1,481,1119,396,0
37996250,1861,-0.0415,0.0034,1.0215,0.0000,0.2441,-0.2441,6.0000,40.0000,65.0000,1,1,485,1117,396,0
38001248,1862,-0.0420,0.0044,1.0205,0.0000,0.2441,-0.3052,6.0000,40.0000,65.0000,0,1,505,1105,765,0
38006254,1863,-0.0430,0.0049,1.0200,0.0000,0.3052,-0.3662,6.0000,40.0000,65.0000,0,1,491,1092,395,0
38011248,1864,-0.0430,0.0049,1.0205,0.1221,0.3052,-0.1831,6.0000,40.0000,65.0000,0,1,463,1090,413,0
38016250,1865,-0.0425,0.0044,1.0205,0.0000,0.3052,-0.2441,6.0000,40.0000,65.0000,0,1,463,1134,413,0
38021257,1866,-0.0420,0.0039,1.0215,0.0000,0.2441,-0.1831,6.0000,40.0000,65.0000,0,1,463,1091,423,0
38026248,1867,-0.0415,0.0034,1.0225,0.0610,0.3052,-0.1831,6.0000,40.0000,65.0000,0,1,463,1097,411,0
38031253,1868,-0.0425,0.0029,1.0220,0.0610,0.3662,-0.3052,6.0000,40.0000,65.0000,0,1,463,1140,421,0
38036249,1869,-0.0430,0.0024,1.0210,0.1221,0.2441,-0.3052,6.0000,40.0000,65.0000,0,1,462,1053,412,0
38041249,1870,-0.0420,0.0029,1.0200,0.1221,0.3052,-0.2441,6.0000,40.0000,65.0000,0,1,463,1163,421,0
38046251,1871,-0.0410,0.0049,1.0195,0.1831,0.1221,-0.2441,6.0000,40.0000,65.0000,0,1,463,1124,396,0
38051252,1872,-0.0415,0.0054,1.0205,0.0000,0.1831,-0.1831,6.0000,40.0000,65.0000,0,1,463,1122,424,0
38056250,1873,-0.0425,0.0044,1.0215,0.0000,0.1221,-0.1221,6.0000,40.0000,65.0000,0,1,463,1101,396,0
38061252,1874,-0.0425,0.0039,1.0205,0.0610,0.1831,-0.1831,6.0000,40.0000,65.0000,0,1,480,1088,396,0
38066257,1875,-0.0430,0.0039,1.0200,0.0610,0.2441,-0.1221,6.0000,40.0000,65.0000,0,1,507,1183,396,0
38071253,1876,-0.0430,0.0049,1.0200,0.0610,0.3662,-0.1831,6.0000,40.0000,65.0000,0,1,497,1140,396,0
38076251,1877,-0.0435,0.0059,1.0205,0.0000,0.2441,-0.2441,6.0000,40.0000,65.0000,0,1,488,1141,396,0
38081249,1878,-0.0444,0.0063,1.0215,0.1221,0.1221,-0.1831,6.0000,40.0000,65.0000,0,1,476,1095,397,0
38086255,1879,-0.0430,0.0044,1.0229,0.0610,0.1221,-0.1831,6.0000,40.0000,65.0000,0,1,486,1142,397,0
38091252,1880,-0.0420,0.0029,1.0234,0.0610,0.2441,-0.2441,6.0000,40.0000,65.0000,0,1,488,1140,397,0
38096253,1881,-0.0420,0.0034,1.0220,-0.0610,0.3662,-0.2441,6.0000,40.0000,65.0000,0,1,476,1148,396,0
38101256,1882,-0.0425,0.0049,1.0210,0.1221,0.2441,-0.2441,6.0000,41.0000,61.0000,1,1,479,1145,397,0
38106248,1883,-0.0425,0.0063,1.0210,0.0610,0.2441,-0.3052,6.0000,41.0000,61.0000,0,1,501,1170,764,0
38111251,1884,-0.0425,0.0054,1.0200,0.1221,0.1831,-0.1831,6.0000,41.0000,61.0000,0,1,491,1166,412,0
38116252,1885,-0.0430,0.0039,1.0205,0.0000,0.2441,-0.1831,6.0000,41.0000,61.0000,0,1,462,1168,425,0
38121254,1886,-0.0435,0.0039,1.0220,-0.0610,0.2441,-0.3052,6.0000,41.0000,61.0000,0,1,463,1128,439,0
38126252,1887,-0.0435,0.0049,1.0225,-0.1221,0.1831,-0.1831,6.0000,41.0000,61.0000,0,1,462,1168,413,0
38131252,1888,-0.0439,0.0044,1.0215,0.0610,0.1831,-0.2441,6.0000,41.0000,61.0000,0,1,463,1169,406,0
38136252,1889,-0.0444,0.0039,1.0215,0.1221,0.2441,-0.2441,6.0000,41.0000,61.0000,0,1,463,1172,431,0
38141249,1890,-0.0430,0.0034,1.0210,0.0000,0.3052,-0.3052,6.0000,41.0000,61.0000,0,1,462,1090,413,0
38146248,1891,-0.0415,0.0029,1.0210,0.0610,0.1831,-0.2441,6.0000,41.0000,61.0000,0,1,463,1085,396,0
38151249,1892,-0.0415,0.0029,1.0200,0.0610,0.3052,-0.1831,6.0000,41.0000,61.0000,0,1,462,1133,424,0
38156251,1893,-0.0420,0.0044,1.0200,0.1831,0.1831,-0.1831,6.0000,41.0000,61.0000,0,1,462,1196,397,0
38161249,1894,-0.0430,0.0044,1.0215,0.1221,0.2441,-0.2441,6.0000,41.0000,61.0000,0,1,480,1163,396,0
38166248,1895,-0.0430,0.0039,1.0220,0.0000,0.2441,-0.3052,6.0000,41.0000,61.0000,0,1,507,1187,396,0
38171255,1896,-0.0430,0.0039,1.0205,-0.0610,0.2441,-0.2441,6.0000,41.0000,61.0000,0,1,504,1123,397,0
38176250,1897,-0.0430,0.0034,1.0195,0.0610,0.1221,-0.2441,6.0000,41.0000,61.0000,0,1,479,1175,397,0
38181248,1898,-0.0420,0.0034,1.0195,0.1221,0.2441,-0.3662,6.0000,41.0000,61.0000,0,1,477,1171,396,0
38186252,1899,-0.0420,0.0039,1.0200,0.0610,0.2441,-0.1831,6.0000,41.0000,61.0000,0,1,507,1176,396,0
38191253,1900,-0.0430,0.0044,1.0220,0.1221,0.2441,-0.1221,6.0000,41.0000,61.0000,0,1,487,1173,396,0
38196252,1901,-0.0425,0.0039,1.0229,0.0610,0.3052,-0.2441,6.0000,41.0000,61.0000,0,1,493,1164,396,0
38201254,1902,-0.0420,0.0029,1.0205,0.0000,0.3052,-0.1831,5.0000,40.0000,63.0000,1,1,500,1170,397,0
38206248,1903,-0.0420,0.0034,1.0181,0.1221,0.1831,-0.2441,5.0000,40.0000,63.0000,0,1,495,1113,763,0
38211253,1904,-0.0425,0.0039,1.0190,0.1221,0.1831,-0.1831,5.0000,40.0000,63.0000,0,1,491,1158,412,0
38216255,1905,-0.0425,0.0049,1.0215,0.0000,0.2441,-0.3052,5.0000,40.0000,63.0000,0,1,463,1160,425,0
38221254,1906,-0.0425,0.0059,1.0234,0.0000,0.1831,-0.2441,5.0000,40.0000,63.0000,0,1,463,1108,419,0
38226248,1907,-0.0425,0.0059,1.0239,0.0610,0.1831,-0.1831,5.0000,40.0000,63.0000,0,1,463,1115,425,0
38231250,1908,-0.0430,0.0054,1.0220,0.1221,0.3052,-0.1221,5.0000,40.0000,63.0000,0,1,463,1159,398,0
38236248,1909,-0.0425,0.0049,1.0200,0.0610,0.3662,-0.2441,5.0000,40.0000,63.0000,0,1,463,1137,426,0
38241249,1910,-0.0425,0.0044,1.0200,0.0610,0.1831,-0.3052,5.0000,40.0000,63.0000,0,1,462,1155,401,0
38246251,1911,-0.0425,0.0049,1.0215,-0.0610,0.1221,-0.3052,5.0000,40.0000,63.0000,0,1,463,1179,425,0
38251250,1912,-0.0420,0.0049,1.0220,0.0000,0.3052,-0.3052,5.0000,40.0000,63.0000,0,1,463,1138,407,0
38256269,1913,-0.0420,0.0044,1.0210,0.0610,0.1831,-0.2441,5.0000,40.0000,63.0000,0,1,463,1074,396,0
38261271,1914,-0.0420,0.0039,1.0200,-0.0610,0.3052,-0.3662,5.0000,40.0000,63.0000,0,1,463,1146,396,0
38266248,1915,-0.0435,0.0049,1.0190,0.0610,0.3662,-0.3662,5.0000,40.0000,63.0000,0,1,480,1172,396,0
38271249,1916,-0.0449,0.0059,1.0195,0.0000,0.1831,-0.2441,5.0000,40.0000,63.0000,0,1,490,1161,396,0
38276249,1917,-0.0439,0.0059,1.0210,-0.0610,0.1221,-0.2441,5.0000,40.0000,63.0000,0,1,465,1119,396,0
38281253,1918,-0.0425,0.0044,1.0210,0.1221,0.2441,-0.2441,5.0000,40.0000,63.0000,0,1,498,1155,397,0
38286251,1919,-0.0425,0.0029,1.0205,0.1221,0.2441,-0.2441,5.0000,40.0000,63.0000,0,1,481,1157,397,0
38291249,1920,-0.0415,0.0054,1.0215,0.0610,0.3662,-0.2441,5.0000,40.0000,63.0000,0,1,487,1162,396,0
38296254,1921,-0.0420,0.0059,1.0195,-0.0610,0.3052,-0.2441,5.0000,40.0000,63.0000,0,1,494,1161,396,0
38301253,1922,-0.0425,0.0049,1.0200,0.0610,0.1831,-0.1831,6.0000,39.0000,63.0000,1,1,494,1155,396,0
38306254,1923,-0.0425,0.0039,1.0220,0.0610,0.1831,-0.1831,6.0000,39.0000,63.0000,0,1,490,1206,763,0
38311257,1924,-0.0420,0.0034,1.0215,0.0610,0.2441,-0.2441,6.0000,39.0000,63.0000,0,1,477,1170,395,0
38316255,1925,-0.0425,0.0039,1.0200,0.0000,0.2441,-0.1221,6.0000,39.0000,63.0000,0,1,490,1171,412,0
38321252,1926,-0.0430,0.0049,1.0200,0.0610,0.3662,-0.3052,6.0000,39.0000,63.0000,0,1,462,1119,433,0
38326251,1927,-0.0439,0.0044,1.0200,0.0000,0.1831,-0.2441,6.0000,39.0000,63.0000,0,1,463,1160,422,0
38331251,1928,-0.0439,0.0039,1.0200,0.0000,0.2441,-0.2441,6.0000,39.0000,63.0000,0,1,463,1124,412,0
38336249,1929,-0.0435,0.0044,1.0205,0.1221,0.1221,-0.3052,6.0000,39.0000,63.0000,0,1,463,1118,417,0
38341251,1930,-0.0425,0.0039,1.0210,0.1221,0.2441,-0.1831,6.0000,39.0000,63.0000,0,1,462,1145,412,0
38346252,1931,-0.0425,0.0044,1.0195,-0.0610,0.2441,-0.1831,6.0000,39.0000,63.0000,0,1,463,1164,421,0
38351254,1932,-0.0430,0.0054,1.0200,-0.0610,0.3662,-0.1831,6.0000,39.0000,63.0000,0,1,462,1074,396,0
38356254,1933,-0.0430,0.0054,1.0210,0.0000,0.2441,-0.2441,6.0000,39.0000,63.0000,0,1,463,1073,424,0
38361254,1934,-0.0425,0.0039,1.0200,0.1221,0.1831,-0.2441,6.0000,39.0000,63.0000,0,1,463,1139,396,0
38366264,1935,-0.0430,0.0039,1.0195,0.0610,0.3052,-0.1831,6.0000,39.0000,63.0000,0,1,479,1140,397,0
38371256,1936,-0.0435,0.0049,1.0215,0.0000,0.3052,-0.2441,6.0000,39.0000,63.0000,0,1,464,1213,396,0
38376249,1937,-0.0420,0.0054,1.0225,0.0610,0.3052,-0.2441,6.0000,39.0000,63.0000,0,1,505,1119,396,0
38381252,1938,-0.0410,0.0054,1.0229,0.0610,0.2441,-0.3052,6.0000,39.0000,63.0000,0,1,490,1163,396,0
38386254,1939,-0.0410,0.0054,1.0225,0.0000,0.3662,-0.2441,6.0000,39.0000,63.0000,0,1,476,1167,397,0
38391249,1940,-0.0420,0.0059,1.0215,0.0610,0.3662,-0.1221,6.0000,39.0000,63.0000,0,1,502,1125,396,0
38396252,1941,-0.0430,0.0054,1.0205,0.1221,0.2441,-0.1221,6.0000,39.0000,63.0000,0,1,490,1162,396,0
38401257,1942,-0.0420,0.0044,1.0205,0.0610,0.2441,-0.1831,9.0000,39.0000,63.0000,1,1,493,1162,396,0
38406249,1943,-0.0410,0.0029,1.0220,0.0610,0.3052,-0.2441,9.0000,39.0000,63.0000,0,1,494,1143,765,0
38411252,1944,-0.0410,0.0029,1.0220,0.0610,0.3662,-0.2441,9.0000,39.0000,63.0000,0,1,496,1168,395,0
38416253,1945,-0.0420,0.0034,1.0215,0.0610,0.2441,-0.1831,9.0000,39.0000,63.0000,0,1,490,1174,413,0
38421249,1946,-0.0425,0.0044,1.0210,0.0000,0.2441,-0.3052,9.0000,39.0000,63.0000,0,1,463,1173,426,0
38426252,1947,-0.0430,0.0044,1.0205,0.1221,0.3052,-0.2441,9.0000,39.0000,63.0000,0,1,462,1119,421,0
38431249,1948,-0.0430,0.0044,1.0200,0.0610,0.2441,-0.3052,9.0000,39.0000,63.0000,0,1,462,1164,425,0
38436256,1949,-0.0420,0.0049,1.0220,0.0610,0.2441,-0.1831,9.0000,39.0000,63.0000,0,1,463,1164,398,0
38441249,1950,-0.0415,0.0044,1.0234,0.0000,0.2441,-0.1831,9.0000,39.0000,63.0000,0,1,463,1171,425,0
38446248,1951,-0.0420,0.0044,1.0229,0.1221,0.1831,-0.1831,9.0000,39.0000,63.0000,0,1,462,1153,401,0
38451256,1952,-0.0430,0.0044,1.0215,0.1221,0.1221,-0.2441,9.0000,39.0000,63.0000,0,1,462,1186,425,0
38456250,1953,-0.0430,0.0049,1.0215,0.1221,0.1221,-0.2441,9.0000,39.0000,63.0000,0,1,463,1124,407,0
38461273,1954,-0.0430,0.0054,1.0220,0.1221,0.2441,-0.1831,9.0000,39.0000,63.0000,0,1,463,1181,396,0
38466254,1955,-0.0435,0.0054,1.0215,0.1221,0.3052,-0.2441,9.0000,39.0000,63.0000,0,1,463,1185,396,0
38471255,1956,-0.0435,0.0049,1.0200,0.0000,0.2441,-0.2441,9.0000,39.0000,63.0000,0,1,464,1203,396,0
38476251,1957,-0.0430,0.0044,1.0200,0.0000,0.3662,-0.1831,9.0000,39.0000,63.0000,0,1,491,1128,396,0
38481249,1958,-0.0430,0.0044,1.0200,0.0000,0.3662,-0.3052,9.0000,39.0000,63.0000,0,1,465,1126,396,0
38486248,1959,-0.0430,0.0039,1.0195,0.1831,0.2441,-0.1831,9.0000,39.0000,63.0000,0,1,501,1121,396,0
38491248,1960,-0.0430,0.0039,1.0195,0.0610,0.1831,-0.2441,9.0000,39.0000,63.0000,0,1,488,1180,397,0
38496257,1961,-0.0430,0.0039,1.0205,0.0610,0.1831,-0.3052,9.0000,39.0000,63.0000,0,1,493,1176,396,0
38501255,1962,-0.0430,0.0039,1.0225,0.0610,0.3052,-0.2441,7.0000,39.0000,59.0000,1,1,489,1168,397,0
38506251,1963,-0.0430,0.0044,1.0229,0.1221,0.2441,-0.1221,7.0000,39.0000,59.0000,0,1,497,1151,765,0
38511252,1964,-0.0425,0.0044,1.0220,0.1831,0.1221,-0.1221,7.0000,39.0000,59.0000,0,1,491,1161,395,0
38516256,1965,-0.0415,0.0044,1.0215,0.1221,0.3052,-0.1831,7.0000,39.0000,59.0000,0,1,481,1158,395,0
38521253,1966,-0.0410,0.0034,1.0215,0.0000,0.3662,-0.1831,7.0000,39.0000,59.0000,0,1,490,1159,412,0
38526251,1967,-0.0415,0.0024,1.0210,0.0610,0.1831,-0.1831,7.0000,39.0000,59.0000,0,1,463,1121,413,0
38531252,1968,-0.0430,0.0024,1.0210,0.1221,0.1221,-0.1221,7.0000,39.0000,59.0000,0,1,463,1169,425,0
38536252,1969,-0.0430,0.0034,1.0215,0.1221,0.1831,-0.1831,7.0000,39.0000,59.0000,0,1,463,1155,439,0
38541248,1970,-0.0430,0.0029,1.0210,0.1831,0.2441,-0.2441,7.0000,39.0000,59.0000,0,1,463,1165,414,0
38546252,1971,-0.0425,0.0039,1.0205,0.0610,0.1221,-0.1831,7.0000,39.0000,59.0000,0,1,463,1158,411,0
38551256,1972,-0.0420,0.0044,1.0200,0.1221,0.2441,-0.1831,7.0000,39.0000,59.0000,0,1,463,1086,426,0
38556248,1973,-0.0420,0.0039,1.0205,-0.0610,0.1831,-0.1831,7.0000,39.0000,59.0000,0,1,463,1066,395,0
38561248,1974,-0.0420,0.0044,1.0210,0.0000,0.1831,-0.2441,7.0000,39.0000,59.0000,0,1,463,1074,424,0
38566255,1975,-0.0425,0.0044,1.0200,0.0000,0.2441,-0.2441,7.0000,39.0000,59.0000,0,1,462,1135,397,0
